Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
11,0,44,1,4173,62,8,45,3,1,1,30,202.84,0
5,0,39,1,1503,35,29,9,4,1,1,45,103.575,0
16,0,30,1,1600,44,33,17,4,1,1,45,111.675,0
14,0,38,2,9565,127,135,50,3,1,1,30,949.0,0
1,0,31,0,1398,15,4,2,3,1,1,30,68.96,0
1,1,41,0,1563,47,30,30,3,1,2,30,187.36,1
11,0,44,3,5905,95,184,40,3,1,1,30,1002.36,0
2,0,35,0,6468,64,101,33,2,1,1,25,758.42,0
15,0,35,3,7295,112,275,29,3,1,1,30,1530.68,0
29,0,39,3,15095,228,60,32,3,1,1,30,769.84,0
13,0,32,2,15420,181,146,30,2,1,1,25,1378.29,0
6,0,38,1,2860,30,267,13,3,1,1,30,1120.52,0
1,0,34,0,6170,96,7,23,4,1,1,45,199.725,0
24,0,37,4,8550,159,121,48,3,1,1,30,871.6,0
15,0,38,2,16173,187,159,35,2,1,1,25,1507.965,0
0,0,32,0,0,0,0,0,2,1,2,25,0.0,0
20,0,37,4,10630,99,11,42,5,1,1,55,176.415,0
31,0,42,7,15420,235,68,34,3,2,1,30,904.88,0
0,0,36,0,0,0,0,0,4,1,2,45,0.0,0
7,0,37,2,7085,112,276,37,2,1,1,25,1533.88,0
0,0,37,1,2958,64,0,20,2,1,1,25,147.2,0
0,0,40,0,1195,12,36,10,3,1,2,30,188.48,0
20,0,41,3,9350,129,155,46,3,1,1,30,1007.88,0
2,0,33,0,5298,86,0,10,2,1,1,25,226.74,0
11,0,20,0,6680,137,80,41,2,1,1,25,669.69,0
11,0,38,1,11745,161,12,52,4,1,1,45,335.525,0
0,0,36,0,0,0,0,0,3,1,1,30,0.0,0
9,0,47,2,6888,121,339,46,2,1,1,25,1973.685,0
0,0,37,0,13950,156,0,43,3,1,1,30,558.36,0
6,0,39,0,2045,49,366,30,2,1,1,25,1881.585,0
16,0,45,1,2578,64,35,38,3,1,1,30,231.96,0
15,0,38,4,3160,56,165,22,2,1,1,25,901.825,0
1,0,35,0,2690,63,0,16,3,1,1,30,117.08,0
10,0,28,2,1540,45,21,16,4,1,1,45,80.375,0
11,0,17,3,2663,44,57,8,4,1,1,45,196.75,0
3,0,7,0,2540,37,16,18,3,1,1,30,155.76,0
16,0,44,1,3150,61,287,26,3,1,1,30,1257.32,0
9,0,37,2,6680,111,240,40,2,1,1,25,1336.785,0
10,0,37,6,8945,127,274,40,3,2,1,30,1497.52,0
8,0,39,0,7133,120,38,42,3,1,1,30,452.68,0
5,0,38,1,2430,42,254,19,3,1,1,30,1057.48,0
0,0,26,0,830,4,7,4,5,1,1,55,23.285,0
13,0,17,0,7407,153,84,45,2,2,1,25,808.07,0
22,0,39,3,10485,97,8,43,5,1,1,55,170.165,0
2,0,38,0,6650,101,15,21,2,1,1,25,360.28,0
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1
9,1,38,0,1485,39,7,21,3,1,2,30,87.6,1
0,0,27,0,1435,42,32,17,2,1,1,25,206.345,0
8,0,33,2,4130,77,26,27,3,1,1,30,280.2,0
3,0,40,0,11995,157,6,47,3,1,1,30,536.96,0
3,0,35,0,1460,39,35,16,3,1,2,30,190.88,0
0,0,34,0,2693,59,1,18,3,1,1,30,117.44,0
14,0,38,0,2393,50,7,22,3,1,2,30,116.32,0
8,0,42,0,2375,53,298,27,2,1,1,25,1550.03,0
22,0,29,3,15870,234,0,80,2,1,1,25,730.12,0
0,1,34,0,6285,79,115,21,3,1,1,30,730.16,1
5,0,33,1,6913,68,90,35,2,1,1,25,694.025,0
18,0,17,2,9293,182,107,49,5,1,1,55,258.05,0
16,0,38,6,10650,97,107,40,4,1,1,45,393.15,0
20,0,36,0,4530,54,216,36,2,1,1,25,1173.48,0
7,0,37,2,4070,92,30,40,3,1,1,30,295.84,0
12,0,17,0,6798,147,80,42,2,2,1,25,679.73,0
11,0,40,1,3380,60,31,20,3,1,1,30,255.12,0
19,0,39,7,10145,89,0,34,4,1,1,45,240.775,0
1,0,30,0,2080,42,280,17,3,1,1,30,1174.0,0
13,0,38,2,2855,50,327,24,3,1,1,30,1407.0,0
21,0,38,7,10425,90,3,43,5,1,1,55,159.39,0
14,0,32,5,9675,89,0,34,4,1,1,45,264.6,0
12,0,27,3,16030,237,16,83,2,1,1,25,771.495,0
7,0,29,0,1865,42,36,9,3,1,2,30,210.12,0
0,0,26,0,2830,60,0,27,3,1,1,30,119.28,0
0,0,33,0,0,0,13,0,2,1,2,25,55.0,1
6,0,39,1,2933,64,308,28,3,1,1,30,1341.08,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
11,0,41,1,3473,86,38,39,2,1,1,25,325.17,0
11,0,37,2,6178,99,12,31,2,1,1,25,355.805,0
0,0,34,0,6290,80,0,12,4,1,1,45,160.75,0
3,0,38,1,790,8,18,8,3,1,1,30,102.08,0
9,0,37,2,11410,154,5,45,4,1,1,45,325.75,0
0,0,35,0,1453,16,0,4,3,1,1,30,60.24,0
12,0,27,0,1748,38,16,4,4,1,2,45,84.275,0
11,0,37,2,3625,85,31,30,3,1,1,30,260.8,0
26,0,45,3,15460,235,54,37,3,1,1,30,854.8,0
18,0,43,3,6410,107,24,22,5,1,1,55,116.38,0
7,0,42,1,4933,92,38,34,3,1,1,30,345.68,0
1,0,35,0,815,5,193,5,3,1,1,30,805.0,0
2,0,34,0,400,5,6,3,5,1,2,55,18.815,1
12,0,38,1,11350,155,20,51,4,1,1,45,331.15,0
9,0,42,1,1700,45,60,71,3,1,1,30,328.92,0
11,0,26,0,625,30,13,8,3,1,2,30,84.24,1
10,0,37,0,2670,47,40,26,3,1,2,30,275.6,1
8,0,36,0,1403,21,7,3,3,1,2,30,80.52,1
4,0,41,2,5930,101,22,19,5,1,1,55,109.93,0
13,0,36,4,6640,112,286,37,2,2,1,25,1568.26,0
6,0,38,1,3165,29,4,17,3,1,1,30,148.6,0
1,0,34,0,4188,76,0,23,2,1,1,25,187.275,0
15,0,36,2,8633,132,81,46,3,1,1,30,671.92,0
15,0,44,2,1493,23,9,14,5,1,1,55,24.38,0
0,0,35,0,2318,58,0,25,1,1,1,15,127.58,0
12,0,37,4,8958,162,393,57,3,2,1,30,2033.12,0
1,0,38,0,2033,47,298,24,3,1,1,30,1237.92,0
15,0,42,2,6650,102,22,18,5,1,1,55,140.82,0
5,0,40,1,463,11,17,8,5,1,1,55,34.91,0
13,0,41,3,6488,112,35,35,2,1,1,25,439.095,0
11,0,35,1,6853,91,11,17,2,1,1,25,366.49,0
1,0,38,0,1483,36,23,19,3,1,2,30,144.24,0
0,0,36,0,1075,12,0,4,3,1,2,30,44.76,1
0,0,9,0,590,18,12,8,2,1,1,25,75.93,0
0,0,33,0,3633,77,0,28,2,1,1,25,171.73,0
0,0,40,0,55,7,0,10,2,1,2,25,2.585,0
9,0,37,1,3840,84,34,29,3,1,1,30,306.88,0
18,0,39,2,5643,94,59,25,3,1,1,30,447.68,0
6,0,34,0,4225,73,9,15,3,1,1,30,222.92,0
10,0,38,1,1929,50,59,30,4,1,1,45,215.375,0
5,0,36,2,4890,91,7,24,5,1,1,55,104.08,0
3,0,32,0,2340,39,279,17,3,1,1,30,1228.0,0
2,0,37,0,11810,156,13,46,3,1,1,30,542.96,0
2,0,37,0,6313,103,7,11,2,1,1,25,336.25,0
0,0,35,0,1083,19,0,5,3,1,1,30,45.04,0
7,0,38,1,2553,63,371,27,2,1,1,25,1810.155,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,0
6,0,20,1,1225,23,35,5,2,1,1,25,200.82,0
6,1,41,0,408,14,10,10,4,1,2,45,42.375,1
14,0,44,2,4360,86,56,31,4,1,1,45,221.625,0
7,0,38,0,2038,50,11,18,3,1,2,30,130.28,1
2,0,40,0,2075,42,193,18,2,1,1,25,968.76,0
14,0,16,0,8778,168,65,40,4,1,1,45,417.0,0
0,0,39,1,2035,42,2,31,3,1,1,30,94.6,0
3,0,33,0,6330,67,100,24,3,1,1,30,674.44,0
10,0,39,1,4585,73,6,12,3,1,1,30,218.96,0
0,1,34,2,5768,95,26,39,2,1,1,25,385.295,1
7,0,38,1,3255,30,473,10,3,1,1,30,2061.08,0
11,1,39,0,3555,54,7,19,3,1,2,30,167.12,1
21,0,17,1,8942,174,70,44,5,1,1,55,231.735,0
19,1,29,0,1500,35,19,13,3,1,2,30,141.24,1
23,0,40,8,11003,150,26,61,4,2,1,45,355.325,0
9,0,41,2,2995,30,25,19,3,1,1,30,211.72,0
2,0,36,0,2385,39,3,16,3,1,2,30,111.08,0
10,0,36,0,2383,48,17,19,3,1,2,30,173.08,0
7,0,32,3,6750,116,288,37,2,2,1,25,1486.46,0
8,0,15,0,6378,135,86,37,1,2,1,15,921.38,0
13,0,35,1,4160,75,12,17,3,1,1,30,200.28,0
9,0,38,0,2225,42,294,23,2,1,1,25,1260.225,0
0,0,35,0,100,11,9,15,2,1,2,25,69.34,0
0,0,37,0,13963,165,0,44,3,1,1,30,540.52,0
5,0,43,1,2738,69,7,25,3,1,1,30,148.36,0
0,0,36,0,0,0,0,0,3,1,2,30,0.0,1
0,0,37,0,1323,19,280,8,3,1,1,30,1155.72,0
0,0,38,0,4295,66,0,23,2,1,1,25,196.105,0
25,0,30,2,16070,239,2,84,2,1,1,25,773.04,0
6,0,23,2,2200,37,195,14,3,2,1,30,904.16,0
28,1,37,0,1680,58,26,21,3,1,2,30,173.44,1
0,0,35,0,615,5,7,6,2,1,2,25,55.195,0
0,0,35,0,10500,145,5,45,3,1,1,30,435.2,0
13,0,26,2,3215,57,35,20,3,1,1,30,274.52,0
0,0,34,0,1900,47,199,19,3,1,1,30,888.0,0
15,0,41,0,4403,75,9,19,3,1,1,30,210.8,0
16,0,20,1,6742,146,91,42,2,2,1,25,691.435,0
23,0,39,3,15560,229,60,34,3,1,1,30,841.96,0
13,0,40,1,2683,68,18,29,2,1,1,25,193.14,0
14,0,40,3,6280,105,186,30,3,1,1,30,1008.8,0
25,0,38,0,1115,56,14,18,3,1,2,30,101.52,1
0,1,37,0,548,6,2,9,3,1,2,30,29.44,1
10,0,34,0,1080,18,0,7,4,1,2,45,26.05,0
11,0,34,2,7175,112,27,28,5,1,1,55,155.46,0
7,0,41,3,5093,98,29,31,2,1,1,25,394.375,0
0,0,26,0,0,0,0,0,4,1,2,45,0.0,1
0,1,33,0,428,14,0,4,2,1,2,25,20.96,1
0,0,36,0,1363,23,0,3,3,1,1,30,55.04,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
14,0,35,2,2276,54,391,26,3,1,1,30,1579.44,0
5,0,37,0,1275,16,5,3,2,1,2,25,83.065,1
13,0,39,0,2563,56,399,24,3,1,1,30,1675.04,0
10,0,39,3,7140,114,192,43,2,2,1,25,1208.23,0
6,0,32,0,1918,38,17,29,3,1,2,30,146.44,0
11,0,44,0,2695,49,7,18,3,1,2,30,143.56,0
5,0,26,1,3205,62,19,25,3,1,1,30,221.52,0
6,1,35,0,1913,28,7,13,3,1,2,30,96.12,1
10,0,39,2,7857,134,360,47,3,1,1,30,1788.16,0
25,0,39,1,15165,227,44,31,3,1,1,30,844.76,0
0,0,37,1,330,1,0,1,3,1,1,30,13.6,0
12,0,40,0,3963,82,9,26,1,1,1,15,257.835,0
2,0,39,0,13793,168,0,44,3,1,1,30,572.96,0
0,0,36,0,4090,55,0,15,3,1,1,30,161.2,0
12,0,37,0,3295,42,19,18,3,1,2,30,228.24,1
0,0,33,0,303,8,7,4,2,1,2,25,45.855,1
12,0,40,3,7038,107,10,26,3,1,1,30,355.24,0
13,0,40,3,7735,125,325,39,3,1,1,30,1539.28,0
5,0,36,1,283,6,5,2,3,1,1,30,29.68,1
0,0,18,0,1590,24,34,5,2,1,1,25,229.445,0
9,0,39,1,9313,127,135,44,3,1,1,30,932.12,0
12,0,26,2,2680,39,16,17,3,1,1,30,167.44,0
6,0,14,1,3187,41,21,23,3,1,1,30,214.24,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
0,0,35,1,425,8,7,9,2,1,1,25,56.795,0
19,0,41,3,4905,89,21,27,3,1,1,30,270.2,0
11,0,42,1,6788,104,23,18,3,1,1,30,333.12,0
15,0,45,3,6728,110,31,36,2,1,1,25,438.265,0
9,0,39,0,2425,56,316,25,2,1,1,25,1573.425,0
13,0,38,1,3573,77,32,39,3,1,1,30,285.84,0
0,0,37,0,0,0,0,0,3,1,2,30,0.0,1
10,0,27,2,15770,229,0,69,2,1,1,25,716.71,0
9,0,26,2,2060,34,7,11,3,1,1,30,111.04,0
1,0,7,1,1567,19,1,9,3,1,1,30,65.56,0
0,0,37,0,1300,31,30,14,3,1,2,30,177.48,0
24,0,34,3,15055,226,44,36,3,1,1,30,809.6,0
20,0,20,1,6187,139,79,37,1,2,1,15,697.96,0
23,0,37,3,15290,223,75,30,3,1,1,30,952.92,0
19,0,36,0,3185,47,22,18,3,1,2,30,198.48,0
0,0,32,0,2390,14,478,9,3,1,1,30,2069.96,0
0,0,35,1,6980,74,216,28,3,1,1,30,1187.12,0
11,0,38,1,3440,73,395,23,3,1,1,30,1705.04,0
19,0,40,2,7490,127,274,40,3,1,1,30,1450.96,0
5,0,37,0,1418,22,0,3,3,1,2,30,57.64,0
0,0,33,0,4688,71,0,16,2,1,1,25,218.875,0
11,0,41,0,1663,43,18,16,4,1,2,45,87.075,0
6,0,41,0,1375,33,28,16,3,1,2,30,171.24,0
0,0,36,1,7155,95,12,25,5,1,1,55,134.275,0
16,0,15,0,8857,169,56,38,4,1,1,45,410.55,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
17,0,16,0,6638,142,80,43,2,2,1,25,690.44,0
8,0,37,1,2143,52,506,24,4,1,1,45,1475.2,0
0,0,14,0,1120,18,15,7,2,1,1,25,116.755,0
2,0,32,1,6233,64,90,33,2,1,1,25,666.665,0
12,0,39,1,7080,117,30,32,3,1,1,30,427.12,0
7,0,36,0,3275,63,17,29,2,1,1,25,224.6,0
0,0,31,0,1883,41,7,3,4,1,1,45,66.575,0
14,0,36,5,9238,122,154,47,3,2,1,30,1008.44,0
0,0,38,0,0,0,0,0,2,1,2,25,0.0,0
8,0,38,0,2450,44,303,21,2,1,1,25,1520.66,0
0,0,39,0,0,0,4,0,2,1,2,25,20.0,0
19,0,41,3,2118,62,58,24,3,1,1,30,311.48,0
1,0,40,0,305,6,10,2,3,1,2,30,45.44,1
5,0,31,2,1160,21,42,1,3,1,1,30,221.56,0
23,0,29,0,1535,55,20,24,3,1,2,30,148.64,0
10,0,21,2,1530,32,58,19,3,1,1,30,289.88,0
5,0,14,3,2677,36,28,19,3,1,1,30,228.32,0
6,0,37,0,1160,30,17,16,3,1,2,30,117.92,0
15,0,17,1,8818,172,76,42,5,1,1,55,260.35,0
14,0,40,2,9135,122,160,37,3,1,1,30,1014.96,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
5,0,37,1,293,9,15,4,3,1,1,30,76.52,0
0,0,32,0,0,0,0,0,4,1,2,45,0.0,1
0,1,34,0,2695,7,0,8,4,1,1,45,89.025,1
11,0,40,1,4423,81,19,27,3,1,1,30,266.92,0
1,0,18,0,2558,42,12,19,2,1,1,25,169.045,0
1,0,37,0,305,4,0,1,3,1,2,30,12.44,1
0,0,35,0,6060,95,1,13,5,1,1,55,100.925,0
0,0,35,0,1220,25,28,16,4,1,2,45,105.4,0
9,0,28,1,3650,72,8,25,3,1,1,30,173.44,0
7,0,12,4,2757,44,351,17,3,2,1,30,1526.2,0
6,0,40,1,3575,31,493,2,3,1,1,30,2107.0,0
10,0,36,0,2465,41,304,23,3,1,1,30,1300.08,0
7,0,41,1,2293,58,19,19,3,1,1,30,172.44,0
0,0,30,0,820,15,39,7,2,1,2,25,207.895,0
0,0,12,1,4495,42,216,12,3,1,1,30,1064.6,0
13,0,38,0,4330,70,34,25,3,1,2,30,310.24,1
2,0,15,2,2778,39,7,18,3,1,1,30,147.04,0
3,0,11,0,3518,56,0,16,2,2,1,25,157.83,0
20,0,28,2,15835,234,0,79,2,1,1,25,724.595,0
4,0,37,2,6580,119,280,34,2,2,1,25,1501.045,0
15,1,39,0,4400,71,17,20,3,1,2,30,240.28,1
0,1,35,2,648,9,7,10,3,2,1,30,53.64,1
12,0,43,2,1738,41,40,27,3,1,1,30,224.32,1
4,0,37,0,6745,110,268,39,2,1,1,25,1541.825,0
28,0,37,3,15275,227,51,40,3,1,1,30,839.0,0
8,0,41,0,930,26,29,13,3,1,2,30,144.48,0
11,0,20,0,1205,30,24,13,2,1,1,25,163.815,0
0,0,35,0,0,0,0,0,5,1,1,55,0.0,0
17,0,31,2,1600,50,52,14,2,1,1,25,303.105,0
10,0,42,1,3565,45,18,16,3,1,1,30,214.04,0
14,0,33,2,1270,29,32,16,3,1,1,30,186.96,0
22,1,41,10,9370,135,153,48,3,2,1,30,999.8,0
18,0,44,4,9578,129,155,48,3,1,1,30,1019.52,0
5,0,31,0,2235,39,175,15,3,1,1,30,827.76,0
5,0,36,1,4785,92,0,24,3,1,1,30,199.08,0
12,0,37,1,7273,121,37,38,3,1,1,30,450.44,0
5,0,38,1,993,9,2,2,5,1,1,55,17.01,0
3,0,35,1,6353,90,19,25,2,1,1,25,380.77,0
0,0,14,0,7170,114,325,29,3,1,1,30,1533.68,0
0,0,9,1,4280,37,208,2,3,1,1,30,1033.68,0
18,0,39,1,9245,127,130,47,3,1,1,30,936.28,0
16,0,39,1,7650,131,38,43,3,1,1,30,477.84,0
5,0,29,0,1180,31,29,18,2,1,1,25,188.16,0
19,0,24,1,16005,236,0,73,2,1,1,25,728.975,0
8,0,41,1,3358,79,38,29,3,1,1,30,307.28,0
6,0,37,2,1815,50,46,20,2,1,1,25,274.935,0
17,0,39,5,9020,125,141,45,3,1,1,30,940.84,0
11,0,40,0,2643,64,11,26,3,1,2,30,154.44,0
0,0,29,1,1233,33,24,11,2,1,1,25,163.505,0
16,0,39,2,8450,117,135,40,3,1,1,30,909.8,0
11,0,12,2,6838,153,84,39,3,1,1,30,678.96,0
17,0,45,2,4885,97,44,37,3,1,1,30,371.24,0
7,0,29,0,1725,37,28,19,2,1,1,25,206.64,0
1,0,36,0,7373,118,378,44,2,1,1,25,2018.39,0
1,0,33,2,693,10,4,12,2,1,1,25,45.75,0
2,0,37,1,2770,43,192,21,3,1,1,30,910.16,0
12,0,27,0,840,30,10,12,2,1,1,25,82.165,1
7,0,40,1,2593,63,0,28,3,1,1,30,103.44,0
14,0,21,0,715,29,13,7,2,1,2,25,90.96,0
0,0,24,0,3790,67,0,20,3,1,1,30,143.2,0
0,0,26,0,0,0,0,0,5,1,1,55,0.0,0
3,0,23,0,1763,36,34,27,3,1,2,30,217.08,0
0,0,33,0,2778,58,0,33,1,1,1,15,157.23,0
1,0,28,0,930,32,15,13,2,1,1,25,113.925,0
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
0,0,31,0,6418,79,189,38,2,1,1,25,1138.22,0
16,0,28,1,935,47,7,17,3,1,1,30,69.16,0
4,0,33,0,3855,58,18,18,2,1,1,25,241.24,0
0,0,32,0,1948,46,0,13,3,1,1,30,76.68,0
10,0,39,0,1778,52,42,36,2,1,2,25,269.49,0
5,0,40,0,2018,54,0,8,1,1,1,15,109.445,0
8,0,42,2,6985,114,285,27,3,1,1,30,1439.56,0
6,0,37,0,4015,61,0,13,3,1,1,30,166.04,0
13,0,43,2,7553,136,390,46,3,1,1,30,1877.92,0
2,0,38,1,6960,113,279,30,2,2,1,25,1569.58,0
9,1,36,0,1013,16,8,8,3,1,2,30,80.28,1
0,0,10,0,1808,27,0,8,3,1,1,30,72.72,0
17,0,17,1,6708,143,102,42,2,2,1,25,771.095,0
0,0,35,0,2758,61,0,28,1,1,1,15,151.905,0
3,0,15,1,1647,27,8,12,2,1,1,25,120.525,0
9,0,16,3,2692,43,34,19,3,1,1,30,245.12,0
8,0,38,0,2460,55,7,24,2,1,2,25,147.855,0
2,0,33,0,2673,57,0,26,3,1,2,30,108.84,0
8,0,39,1,2578,64,22,35,2,1,1,25,223.555,0
13,1,39,0,2583,52,27,27,2,1,2,25,211.985,1
0,0,35,0,2048,48,0,13,3,1,1,30,88.16,0
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1
9,0,26,2,1405,42,46,16,3,2,1,30,223.08,0
5,0,24,0,1160,30,30,14,2,1,1,25,198.425,0
5,0,37,1,13878,171,38,45,3,1,1,30,727.8,0
0,0,31,0,6185,70,166,17,3,1,1,30,890.92,0
8,0,18,1,9618,184,99,45,5,1,1,55,270.32,0
15,0,40,3,3175,48,380,23,3,1,1,30,1668.0,0
5,0,28,0,1420,31,20,10,3,1,2,30,128.96,0
22,0,39,5,10935,103,10,43,5,1,1,55,175.47,0
0,0,36,0,2300,77,384,29,2,1,1,25,1710.8,0
6,0,35,2,11860,161,28,48,4,1,1,45,351.325,0
21,1,40,10,9390,131,182,47,3,2,1,30,1209.52,0
0,0,35,0,2045,53,135,16,3,1,1,30,667.92,0
13,0,36,0,1075,25,25,9,4,1,2,45,97.85,1
8,0,36,1,2590,48,7,20,3,1,1,30,131.12,0
0,1,33,0,0,0,0,0,3,1,2,30,0.0,1
0,0,37,0,693,4,19,9,2,1,2,25,108.515,0
7,0,38,1,4165,72,5,25,3,1,1,30,191.92,0
0,0,24,0,1265,34,24,16,2,1,1,25,171.895,0
0,0,31,0,395,1,4,1,2,1,2,25,37.005,0
0,0,38,0,0,0,0,0,2,1,2,25,0.0,0
13,0,38,2,1333,27,20,11,5,1,1,55,48.85,0
0,0,34,0,2085,28,120,17,3,1,1,30,650.44,0
18,0,43,0,5183,90,43,21,3,1,1,30,370.24,0
1,0,34,1,6703,69,91,34,2,1,1,25,689.035,0
2,1,33,0,1923,45,0,11,3,1,2,30,77.8,1
7,0,37,1,4130,82,10,30,3,1,1,30,201.88,0
0,0,30,0,4103,68,0,32,1,1,1,15,231.42,0
25,0,31,6,14755,225,71,29,3,2,1,30,901.6,0
11,0,41,0,1778,36,18,72,4,1,2,45,75.575,0
11,0,43,2,6668,118,29,24,3,1,1,30,376.96,0
15,0,39,2,4870,86,17,29,3,1,1,30,267.88,0
12,0,38,3,7965,149,369,48,3,1,1,30,1899.08,0
12,0,22,1,2570,42,9,17,3,1,1,30,138.36,1
5,0,20,0,525,15,18,4,2,1,2,25,102.14,0
18,0,47,3,4478,102,32,28,1,1,1,15,404.19,0
16,0,40,3,14700,185,32,33,3,1,1,30,725.84,0
16,0,31,3,6695,114,288,34,2,2,1,25,1546.72,0
2,0,35,0,2393,56,1,9,3,1,1,30,97.44,0
10,0,36,2,6618,84,102,35,2,1,1,25,780.07,0
11,0,43,1,4033,88,8,33,3,1,1,30,193.16,0
6,0,33,1,1040,19,8,4,3,1,1,30,80.48,0
0,0,36,0,8,4,9,4,2,1,2,25,45.495,0
0,1,31,0,325,2,0,2,2,1,2,25,16.935,1
0,0,33,0,2295,19,0,13,3,1,1,30,97.4,0
9,0,44,1,2613,62,9,26,4,1,1,45,97.55,0
11,0,37,3,16680,191,162,32,2,1,1,25,1523.47,0
0,0,30,0,0,0,0,0,4,1,2,45,0.0,1
14,0,37,2,9568,125,134,45,3,1,1,30,916.48,0
6,0,33,1,5513,92,15,15,2,1,1,25,306.52,0
0,0,20,0,1210,33,25,82,4,1,1,45,88.875,0
9,0,28,2,3200,65,12,29,3,1,1,30,180.0,0
7,0,38,0,2073,41,27,23,2,1,1,25,219.945,1
10,0,35,1,5023,83,26,23,3,1,1,30,314.64,0
6,0,38,1,6063,91,4,22,3,1,1,30,266.16,0
0,0,38,0,285,6,0,5,4,1,2,45,6.775,1
0,0,33,0,6060,78,172,22,3,1,1,30,953.88,0
2,0,39,0,15245,176,145,29,2,1,1,25,1338.445,0
5,0,36,2,13295,165,3,44,3,1,1,30,558.76,0
1,0,27,0,1903,37,29,18,2,1,1,25,220.625,0
0,0,36,1,13720,166,5,43,3,1,1,30,560.32,0
8,0,40,1,4260,81,15,25,3,1,1,30,247.12,0
14,0,39,2,2925,40,318,16,4,1,1,45,878.3,0
4,0,33,0,4210,68,0,29,3,1,1,30,171.64,1
4,0,33,0,975,12,5,5,2,1,2,25,69.355,0
0,0,21,0,0,0,3,0,3,1,2,30,13.0,0
0,0,30,0,625,2,27,10,3,1,2,30,127.76,0
3,0,40,0,2078,47,6,27,3,1,2,30,108.92,0
11,0,42,0,13633,169,0,45,3,1,1,30,561.04,0
13,1,39,0,3055,52,13,21,3,1,2,30,197.4,1
5,0,34,0,615,8,8,2,3,1,2,30,53.24,0
1,0,33,1,2910,31,7,19,3,1,1,30,146.48,0
13,0,39,3,16250,195,157,39,2,1,1,25,1403.08,0
11,0,40,2,7063,120,384,37,3,1,1,30,1973.24,0
18,0,32,4,15960,227,34,86,2,2,1,25,848.415,0
0,1,36,2,485,7,0,9,3,1,2,30,20.96,1
15,0,36,3,8625,123,152,42,3,1,1,30,943.04,0
24,0,42,3,15545,238,57,29,3,1,1,30,865.44,0
0,0,39,1,1275,19,1,13,2,1,1,25,63.09,0
1,0,13,1,9015,119,140,33,4,1,1,45,564.425,0
7,0,36,0,3855,81,23,26,3,1,1,30,245.44,0
11,0,34,0,1958,49,26,14,2,1,1,25,213.44,1
2,1,35,0,453,7,0,4,2,1,2,25,21.105,1
10,1,38,0,2168,58,34,34,3,1,2,30,225.0,1
0,0,38,0,1463,48,39,16,2,1,1,25,245.145,0
7,0,40,2,6740,111,261,35,2,1,1,25,1486.645,0
10,0,39,0,2458,54,308,21,3,1,1,30,1309.2,0
1,0,16,0,880,30,8,12,2,1,1,25,78.53,0
13,0,41,3,6295,95,229,37,3,1,1,30,1127.32,0
8,1,38,0,1993,47,10,13,3,1,2,30,125.0,1
0,0,30,0,1603,35,26,13,3,1,2,30,155.0,0
4,1,35,0,2760,39,180,13,3,1,2,30,887.8,1
16,0,43,1,3173,66,33,28,3,1,1,30,245.0,0
2,0,42,2,790,11,30,4,5,1,1,55,68.98,0
6,0,39,0,803,16,12,5,3,1,2,30,78.04,0
0,0,23,0,2105,34,0,19,2,1,1,25,97.19,0
0,1,22,0,590,26,16,12,2,1,2,25,98.875,1
16,0,44,3,3010,51,390,21,3,1,1,30,1685.68,0
0,0,36,0,268,1,4,1,2,1,2,25,30.68,0
0,0,10,0,1645,22,0,13,1,1,1,15,104.655,0
21,0,34,2,15235,227,47,28,3,1,1,30,797.88,0
19,0,39,5,7173,125,37,34,3,1,1,30,433.32,0
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
13,0,42,5,7893,136,392,41,3,2,1,30,1908.32,0
5,0,16,1,6410,136,148,45,4,1,1,45,467.3,0
4,0,36,0,7053,115,369,40,2,1,1,25,1943.36,0
5,0,38,0,888,14,4,4,2,1,2,25,58.91,0
9,0,38,1,1463,22,5,4,4,1,1,45,47.325,0
0,0,36,0,985,12,47,17,3,1,2,30,220.08,0
1,0,21,0,13700,158,0,34,2,1,1,25,634.225,0
0,1,36,0,0,0,0,0,2,1,2,25,0.0,1
14,1,19,0,6038,141,78,43,2,1,1,25,609.54,1
0,0,36,0,213,5,0,9,2,1,2,25,11.025,0
8,0,40,0,305,6,11,2,2,1,2,25,57.72,0
13,0,38,3,7523,128,298,39,2,2,1,25,1731.145,0
6,0,39,2,6733,66,100,28,2,1,1,25,746.845,0
11,1,29,0,3700,57,16,14,3,1,2,30,211.2,1
12,0,35,0,13643,171,5,48,3,1,1,30,569.88,0
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
0,0,8,1,698,5,14,8,2,1,1,25,86.485,0
