Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
5,0,38,1,2810,34,291,13,3,1,1,30,1286.88,0
2,0,39,0,2465,28,2,6,3,1,2,30,112.48,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
2,0,29,0,1410,35,30,2,2,1,1,25,200.935,0
8,0,38,0,923,17,14,6,2,1,2,25,102.53,0
16,0,38,2,9570,124,157,45,3,1,1,30,1051.44,0
0,0,34,0,13963,165,0,44,3,1,1,30,548.4,0
0,0,36,0,4620,69,0,11,2,1,1,25,217.835,0
0,0,40,0,0,0,0,0,2,1,2,25,0.0,1
4,0,35,0,6763,95,15,22,2,1,1,25,406.88,0
28,1,40,6,14675,219,70,30,3,2,1,30,874.08,0
7,0,43,0,950,18,27,9,3,1,2,30,156.36,1
10,0,20,0,1198,20,11,11,2,1,1,25,101.885,0
2,0,39,0,305,5,0,10,2,1,2,25,13.5,0
12,0,12,2,6223,136,86,33,1,2,1,15,780.32,0
10,0,38,1,4288,79,16,45,3,1,1,30,233.88,0
17,0,13,1,7473,152,67,41,4,1,1,45,389.875,0
8,0,35,1,3395,47,16,16,3,1,1,30,196.92,0
4,0,38,0,308,6,7,2,2,1,2,25,45.495,1
16,1,37,0,3455,51,41,32,3,1,2,30,280.76,1
8,0,37,1,6528,114,298,29,3,1,1,30,1593.36,0
7,0,35,1,1550,43,263,16,3,1,1,30,1104.44,0
17,0,33,4,15260,223,32,13,3,1,1,30,736.44,0
10,1,40,0,2588,67,37,25,3,1,2,30,257.52,1
12,0,33,1,2370,54,241,21,3,1,1,30,1074.64,0
8,0,39,0,1200,22,28,12,3,1,2,30,157.32,0
9,0,30,2,1190,31,15,11,3,1,1,30,115.16,0
6,1,34,0,2475,38,34,25,3,1,2,30,235.2,1
0,0,24,0,1000,16,16,7,2,1,1,25,115.905,0
10,0,36,0,4020,72,9,18,2,1,1,25,223.545,0
7,0,34,1,8358,118,150,40,3,1,1,30,890.64,0
21,0,40,2,3685,71,36,28,3,1,1,30,282.76,0
14,1,40,0,2688,58,49,37,1,1,1,15,363.23,0
13,1,39,0,2563,55,39,37,3,1,2,30,283.8,1
3,0,43,0,2653,63,1,30,2,1,1,25,128.85,0
16,0,24,0,1005,33,25,6,3,1,2,30,144.2,0
6,0,40,1,1867,43,27,77,3,1,1,30,170.28,0
10,0,26,3,7985,142,244,44,2,2,1,25,1392.88,0
1,0,36,0,11363,149,0,42,3,1,1,30,453.24,0
9,0,16,2,2982,43,18,33,3,1,1,30,195.92,0
15,0,20,0,1195,26,27,14,2,1,1,25,189.995,0
6,0,24,0,1310,33,26,16,3,1,2,30,154.84,0
8,0,41,2,2293,62,54,46,3,1,1,30,301.96,0
5,0,28,2,1471,31,189,4,3,2,1,30,843.84,0
0,0,37,0,2825,18,0,23,3,1,1,30,113.8,0
5,0,40,1,2140,23,5,8,3,1,1,30,111.08,0
0,0,32,0,713,11,2,5,5,1,1,55,12.37,0
0,0,34,0,3215,24,0,6,2,1,1,25,147.095,1
10,0,15,0,9078,177,73,43,5,1,1,55,262.645,0
0,0,25,0,1205,19,0,5,2,1,1,25,56.91,0
2,0,36,1,6108,57,136,27,2,1,1,25,885.445,0
0,1,37,0,2845,16,492,2,3,1,1,30,2061.56,1
2,0,10,0,13695,165,11,46,4,1,1,45,410.2,0
5,0,38,0,2448,54,184,26,2,1,1,25,985.685,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
16,1,36,0,3045,50,27,23,3,1,2,30,231.8,1
22,0,27,2,5023,111,44,30,2,1,1,25,412.25,0
0,0,36,0,1358,13,13,9,3,1,2,30,107.72,0
0,0,31,0,6900,93,0,14,4,1,1,45,170.775,0
5,0,31,0,11110,143,16,44,3,1,1,30,539.28,0
14,0,10,1,6578,139,78,40,1,2,1,15,780.13,0
5,0,37,0,1170,33,52,15,3,1,2,30,251.72,0
0,0,16,0,1275,20,189,6,2,2,1,25,911.52,0
9,0,42,0,14438,174,11,49,3,1,1,30,616.8,0
1,0,33,0,6795,80,0,22,3,1,1,30,251.16,0
0,0,23,0,270,7,1,1,4,1,2,45,9.5,0
3,0,34,1,3075,27,490,7,3,1,1,30,2034.72,0
5,0,29,2,15110,173,138,27,2,1,1,25,1294.775,0
7,0,38,1,2865,56,206,25,4,1,1,45,607.875,0
19,0,38,2,6745,115,28,33,3,1,1,30,374.52,0
0,0,36,0,2708,9,0,26,3,1,1,30,113.48,0
5,0,34,3,6880,104,28,22,5,1,1,55,144.42,0
0,0,38,0,408,6,14,2,5,1,1,55,29.18,0
0,0,32,0,1315,17,0,8,3,1,1,30,52.08,0
13,0,19,1,7468,159,96,43,2,2,1,25,772.455,0
10,0,44,1,3645,81,60,31,3,1,1,30,390.04,0
0,1,34,0,0,0,0,0,3,1,2,30,0.0,1
10,0,45,1,2378,60,19,22,3,1,1,30,159.0,0
0,0,17,0,1990,31,32,12,2,1,1,25,241.365,0
0,0,24,0,435,2,5,5,2,1,2,25,38.585,1
0,0,22,0,625,16,1,7,2,1,1,25,31.445,0
9,0,37,1,2733,65,10,32,3,1,1,30,154.68,0
0,0,33,0,0,0,0,0,3,1,2,30,0.0,0
0,0,36,1,758,9,24,6,4,1,1,45,77.975,0
9,0,38,0,2965,60,14,30,4,1,2,45,117.9,0
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1
8,0,40,1,7038,119,383,41,3,1,1,30,1846.48,0
18,0,43,0,2723,67,54,40,3,1,2,30,356.32,1
8,0,36,0,3190,62,14,22,3,1,2,30,179.36,0
22,0,39,3,15490,231,45,24,3,1,1,30,806.56,0
17,0,39,3,9665,126,160,45,3,1,1,30,1069.44,0
12,0,41,1,2638,69,272,27,3,1,1,30,1189.92,0
5,0,28,0,915,21,5,11,2,1,1,25,59.24,1
5,0,37,0,2180,38,271,14,2,2,1,25,1497.26,0
13,0,39,0,3540,55,16,11,2,1,1,25,236.225,1
6,0,36,0,4295,76,5,12,2,1,1,25,201.915,0
11,1,39,1,3265,55,27,22,3,1,1,30,240.8,1
16,0,39,2,7158,123,351,41,2,1,1,25,1899.355,0
5,0,37,1,6670,80,14,22,4,1,1,45,175.9,0
4,0,27,1,1530,37,160,14,2,2,1,25,777.29,0
15,0,41,2,3300,48,23,19,4,1,1,45,147.575,0
5,0,37,0,4035,74,7,18,3,1,1,30,194.56,0
11,0,36,0,2645,44,31,24,3,1,2,30,219.24,1
0,0,16,0,3570,27,0,2,4,1,1,45,99.6,0
8,0,42,0,2375,50,253,13,3,1,1,30,1101.76,0
2,0,39,0,1280,16,0,5,3,1,2,30,51.84,0
7,0,32,2,3520,79,17,22,3,1,1,30,201.76,0
2,0,33,0,1223,37,31,11,2,1,2,25,197.32,1
12,0,43,2,2938,75,10,40,3,1,1,30,167.0,0
15,0,31,3,7680,113,377,35,2,2,1,25,2033.455,0
0,0,24,0,1380,33,0,12,3,1,1,30,55.0,0
28,0,39,3,16040,246,0,81,2,1,1,25,740.13,0
12,0,39,2,7298,125,306,50,3,1,1,30,1501.52,0
0,0,12,2,1720,22,21,12,2,1,1,25,178.835,0
2,0,36,1,6700,104,25,26,5,1,1,55,145.815,0
5,1,32,0,193,2,0,1,2,1,2,25,8.71,1
6,0,37,0,3185,29,499,14,2,1,1,25,2140.005,0
3,0,35,0,2448,61,183,28,3,1,1,30,912.96,0
6,0,37,1,6408,88,115,34,2,1,1,25,795.49,0
10,0,39,0,5308,93,0,25,3,1,1,30,219.2,0
31,0,40,4,16645,250,9,72,3,1,1,30,751.4,0
5,0,40,0,1195,16,32,10,3,1,2,30,195.08,0
6,0,43,2,6675,103,24,19,5,1,1,55,140.62,0
5,0,36,2,6820,107,29,18,5,1,1,55,145.565,0
7,0,37,0,4403,73,0,29,2,1,1,25,197.04,0
0,0,5,0,3533,33,0,9,3,1,1,30,129.92,0
0,0,23,0,1250,29,3,13,3,1,1,30,64.88,0
13,0,36,2,7485,97,7,21,5,1,1,55,147.11,0
14,0,27,0,925,26,13,10,2,1,1,25,103.83,0
3,0,36,0,3660,75,6,21,3,1,1,30,181.72,0
8,0,36,1,2613,57,380,25,3,1,1,30,1625.08,0
0,0,30,0,1255,36,59,66,4,1,1,45,173.675,0
3,1,34,0,4525,59,7,19,3,1,2,30,217.48,1
0,0,6,0,650,8,15,6,2,1,1,25,96.465,0
22,0,39,3,14520,219,31,30,3,1,1,30,733.04,0
4,0,35,1,6690,70,102,29,3,1,1,30,699.8,0
0,0,34,0,1038,22,0,13,3,1,1,30,42.04,0
1,0,39,1,3090,15,135,7,3,1,1,30,634.0,0
17,0,26,2,8467,161,83,46,4,1,1,45,431.275,0
4,0,30,0,1005,16,30,8,2,1,2,25,192.12,0
8,0,43,1,11990,164,5,45,4,1,1,45,317.05,0
0,0,25,0,0,0,0,0,2,1,2,25,0.0,0
0,0,34,0,343,4,23,6,4,1,2,45,77.275,0
5,0,39,0,2085,39,34,29,4,1,2,45,145.2,0
2,0,35,0,1740,35,258,18,2,2,1,25,1296.615,0
0,0,28,0,570,10,20,7,3,1,2,30,103.2,0
5,0,34,0,3443,72,0,30,1,1,1,15,192.165,0
9,0,16,0,8913,165,66,43,5,1,1,55,243.355,0
6,0,39,0,2425,36,6,16,2,1,1,25,140.005,0
8,0,35,0,2443,64,0,22,2,1,1,25,110.19,0
10,0,35,0,2573,61,346,25,2,1,1,25,1611.41,0
9,0,34,2,11985,160,24,47,4,1,1,45,371.35,0
17,0,43,2,5890,96,39,27,3,1,1,30,381.76,0
0,0,31,0,2433,50,0,33,1,1,1,15,132.81,0
5,0,31,0,540,6,18,2,2,1,2,25,99.05,0
23,0,38,9,10400,96,0,41,4,2,1,45,272.25,0
12,0,39,1,2850,36,25,19,3,1,1,30,219.44,0
8,0,39,1,2393,52,7,15,3,1,1,30,124.52,0
7,0,37,0,1105,17,28,11,2,1,2,25,185.81,0
21,0,30,0,1455,54,40,23,2,1,2,25,247.42,0
23,0,15,2,6593,152,85,40,2,2,1,25,692.255,0
13,0,37,4,3105,57,263,19,3,2,1,30,1141.72,0
8,0,37,2,690,15,18,7,2,1,1,25,120.295,0
16,0,38,1,9298,129,132,39,3,1,1,30,939.48,0
12,0,38,4,7590,126,309,42,3,2,1,30,1478.52,0
1,0,33,1,6373,74,110,27,2,1,1,25,819.71,0
0,0,33,0,1803,26,0,15,3,1,1,30,73.6,0
0,0,35,0,1198,24,0,14,3,1,2,30,50.16,1
0,0,22,0,2930,49,0,17,3,1,1,30,118.28,0
0,0,27,0,2330,28,0,9,3,1,1,30,97.08,0
0,0,9,1,13690,171,4,44,3,1,1,30,572.36,0
3,0,29,0,1695,33,23,15,2,1,1,25,182.135,0
5,0,33,0,3113,75,12,20,2,1,1,25,201.685,1
2,0,34,0,2233,50,7,33,2,1,1,25,125.045,0
10,0,42,1,15360,180,165,38,2,1,1,25,1435.685,0
6,0,20,2,2985,49,24,21,3,1,1,30,214.16,0
8,0,13,1,6018,130,73,39,2,1,1,25,599.235,0
13,0,38,2,2780,56,54,33,4,1,1,45,190.175,0
5,0,40,0,383,15,7,5,2,1,2,25,57.615,0
7,0,39,1,3340,34,475,11,3,1,1,30,2039.88,0
0,0,33,0,3675,72,0,15,3,1,1,30,156.88,0
9,0,33,0,4263,75,26,22,2,1,1,25,294.355,0
0,1,32,0,475,6,0,9,3,1,2,30,20.84,1
7,0,38,0,1413,22,36,27,2,1,1,25,236.67,0
0,0,26,0,2305,46,0,15,3,1,1,30,94.48,0
33,0,40,5,15525,235,17,37,3,1,1,30,749.4,0
19,0,33,0,1320,50,18,17,3,1,2,30,123.6,1
0,0,33,0,1210,40,275,16,3,1,1,30,1133.6,0
0,0,36,0,4128,69,0,39,1,1,1,15,233.63,0
16,0,13,1,7738,160,74,42,5,1,1,55,270.82,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,0
14,0,37,0,14085,178,149,37,2,1,1,25,1384.315,0
7,0,37,0,4038,69,8,25,2,1,1,25,202.77,0
2,0,36,0,760,10,5,2,4,1,2,45,33.15,1
0,0,36,0,1780,35,39,24,3,1,2,30,220.6,0
5,0,35,0,1178,14,39,15,3,1,2,30,209.76,1
9,0,38,1,2585,44,7,17,3,1,1,30,133.28,0
5,0,39,0,1143,17,0,1,4,1,2,45,32.775,0
16,0,38,4,9520,127,159,46,3,1,1,30,1034.0,0
6,0,26,0,1240,16,31,8,2,1,1,25,207.895,0
5,0,34,0,5000,85,149,25,3,1,1,30,839.32,0
5,0,38,0,813,11,13,7,3,1,2,30,79.52,0
0,0,25,0,0,0,0,0,4,1,2,45,0.0,0
0,0,32,0,123,3,1,2,3,1,2,30,5.9,0
9,0,40,1,2640,57,187,22,3,1,1,30,890.48,0
14,0,37,2,15060,181,158,37,2,1,1,25,1416.35,0
3,0,32,0,3680,32,0,12,2,1,1,25,165.035,0
3,0,38,0,1153,16,0,7,2,1,2,25,54.52,1
16,0,40,2,4180,91,42,72,3,1,1,30,322.92,0
12,0,24,2,2030,35,206,14,3,2,1,30,885.95,0
11,0,40,3,4150,73,42,25,3,1,1,30,352.92,0
0,0,30,0,6003,97,3,24,2,1,1,25,298.945,0
19,1,40,0,2683,55,58,35,3,1,2,30,344.32,1
26,1,34,1,1615,46,25,15,3,1,1,30,148.84,1
30,1,42,8,15790,236,70,48,3,2,1,30,876.08,1
0,0,38,0,1943,23,10,2,3,1,1,30,115.72,0
6,0,34,0,2850,42,174,19,3,1,1,30,847.8,0
3,0,38,0,28,2,7,2,2,1,2,25,5.42,1
0,0,38,0,900,17,13,12,2,1,2,25,104.345,0
3,0,35,0,2778,72,16,19,2,1,1,25,175.01,0
10,0,40,1,2880,52,15,19,3,1,1,30,193.68,0
21,0,37,4,15650,228,27,34,3,1,1,30,753.04,0
4,0,33,0,6928,73,114,24,2,1,1,25,830.875,0
1,0,38,0,3775,25,9,10,3,1,1,30,180.6,0
0,0,25,0,0,0,0,0,4,1,2,45,0.0,0
4,0,36,0,805,13,18,6,4,1,2,45,61.175,1
5,0,19,2,2485,35,243,14,2,2,1,25,1291.12,0
0,0,24,0,4080,60,0,22,3,1,1,30,171.32,0
4,0,17,0,4433,68,4,9,3,1,1,30,191.64,0
5,0,39,0,2898,66,372,28,2,1,1,25,1702.34,0
11,1,33,0,2665,39,25,19,3,1,2,30,208.24,1
0,1,35,0,2978,64,9,24,3,1,2,30,149.68,1
4,0,39,1,6960,104,19,24,5,1,1,55,123.035,0
9,0,38,0,810,22,18,12,3,1,2,30,102.48,0
10,0,17,0,7528,155,89,39,2,2,1,25,794.035,0
4,0,38,0,15290,170,139,29,2,1,1,25,1283.3,0
10,0,23,2,1810,29,0,9,3,1,1,30,74.16,1
20,0,39,0,1440,60,30,24,3,1,2,30,185.12,0
23,0,17,2,6657,147,85,48,2,2,1,25,696.945,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,1
8,1,41,0,1198,18,10,7,4,1,2,45,51.15,1
9,0,42,2,3495,31,501,10,3,1,1,30,2147.04,0
6,0,32,2,2630,53,384,19,3,2,1,30,1583.12,0
14,0,40,2,4318,96,50,37,3,1,1,30,401.76,0
4,0,37,0,1168,30,31,7,3,1,2,30,189.0,1
22,0,33,3,15250,220,41,30,3,1,1,30,759.8,0
0,0,34,0,183,4,0,4,3,1,2,30,7.52,0
0,1,39,0,2658,47,243,20,3,1,1,30,1103.8,1
15,0,34,1,8898,131,116,45,3,1,1,30,829.24,0
3,0,36,0,2045,36,188,16,3,1,1,30,866.84,0
18,0,44,1,4670,94,56,36,3,1,1,30,399.04,0
0,0,31,0,13450,164,0,42,3,1,1,30,549.64,0
4,0,37,0,1983,39,7,2,3,1,2,30,111.48,0
6,0,33,0,993,15,13,14,2,1,2,25,108.955,0
0,0,28,0,1330,27,21,15,2,1,2,25,157.205,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,0
20,1,37,0,2545,39,30,27,3,1,2,30,207.36,1
18,0,42,1,2963,69,351,34,3,1,1,30,1507.96,0
1,0,35,0,7253,123,368,42,2,1,1,25,1987.59,0
2,0,36,0,2673,59,1,27,2,1,1,25,130.81,0
1,0,29,1,2655,57,150,20,2,1,1,25,819.31,0
3,0,38,0,1455,27,25,11,3,1,2,30,161.08,1
9,1,40,1,2085,37,24,16,4,1,1,45,108.025,1
5,0,10,0,13587,167,0,38,4,1,1,45,362.375,0
10,0,39,2,6785,104,28,26,5,1,1,55,152.275,0
5,0,41,1,6905,101,234,26,5,1,1,55,414.42,0
13,0,36,1,2773,64,40,30,3,1,1,30,305.48,0
0,0,36,0,703,6,0,1,2,1,2,25,31.2,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
5,0,40,2,5770,94,20,24,4,1,1,45,203.7,0
9,0,41,1,6038,94,160,29,2,1,1,25,941.295,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
0,0,33,0,0,0,4,0,3,1,2,30,16.0,0
10,0,16,0,8928,170,62,39,5,1,1,55,212.375,0
11,0,10,1,8168,156,77,39,4,1,1,45,384.075,0
0,1,31,0,2895,17,0,1,2,1,2,25,131.75,1
0,0,32,0,3353,64,0,27,2,1,1,25,157.17,0
4,0,40,0,4465,79,0,13,2,1,1,25,209.455,0
9,0,42,0,953,18,14,12,2,1,2,25,104.075,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
12,0,43,3,4713,105,23,26,4,1,1,45,184.625,0
6,0,36,2,6775,103,55,24,2,1,1,25,479.63,0
15,0,37,1,15035,184,157,33,2,1,1,25,1419.32,0
9,0,41,0,3590,81,38,28,3,1,1,30,302.36,0
1,0,37,0,1418,24,35,15,3,1,2,30,222.04,0
4,0,41,0,415,7,22,2,3,1,2,30,101.68,1
0,0,35,0,3620,23,471,4,3,1,1,30,2034.0,0
10,0,39,0,4533,68,1,19,2,1,1,25,219.535,0
10,0,43,0,2838,67,0,22,3,1,2,30,115.08,0
13,0,40,2,1998,42,45,25,3,1,1,30,284.72,0
3,0,38,1,7313,124,361,43,3,1,1,30,1878.96,0
8,0,39,0,4300,89,8,9,3,1,1,30,200.24,0
0,0,34,0,298,5,13,6,3,1,2,30,69.6,0
12,0,36,3,6813,105,41,35,3,1,1,30,454.52,0
17,0,27,0,955,39,16,11,2,1,2,25,128.295,0
5,0,38,1,6298,74,118,38,2,1,1,25,830.93,0
16,0,40,3,5690,98,37,24,3,1,1,30,384.44,0
2,0,33,0,475,7,7,2,2,1,2,25,58.175,0
19,0,34,0,790,42,7,11,3,1,2,30,60.88,1
2,0,35,1,2765,15,485,3,3,1,1,30,2030.96,0
3,0,23,0,1195,21,14,10,2,1,1,25,112.805,0
0,0,31,0,3353,67,0,6,1,1,1,15,193.065,0
5,0,32,1,2940,21,477,12,3,1,1,30,2021.44,0
0,0,31,0,1163,19,0,5,2,1,1,25,54.025,1
0,0,33,0,2675,22,0,12,3,1,1,30,105.4,0
15,0,29,0,1120,39,21,14,2,1,2,25,152.155,0
7,1,35,0,2723,55,7,17,3,1,2,30,141.72,1
11,0,16,1,9248,177,78,38,5,1,1,55,253.115,0
0,0,22,0,4530,60,0,9,3,1,1,30,182.52,0
0,0,30,0,2420,16,485,1,3,1,1,30,2001.28,0
9,0,38,1,13830,169,7,38,3,1,1,30,595.08,0
10,0,34,2,4940,84,15,32,4,1,1,45,173.025,0
10,0,39,1,7293,124,157,41,2,1,1,25,1017.615,0
13,0,42,0,2798,65,381,22,3,1,1,30,1643.32,0
7,0,33,2,6905,95,182,26,3,1,1,30,992.0,0
0,0,38,0,2380,53,0,33,1,1,1,15,130.15,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
10,0,38,0,2588,56,14,28,1,1,1,15,202.65,0
7,0,36,6,3175,27,515,10,3,2,1,30,2117.92,0
0,0,34,0,303,5,0,5,3,1,2,30,13.36,0
9,0,39,0,305,9,7,2,5,1,1,55,20.15,0
4,0,29,1,1095,19,22,12,2,1,1,25,153.78,0
0,0,31,0,438,11,0,16,2,1,2,25,21.91,0
8,0,36,1,2495,47,245,17,3,1,1,30,1061.68,0
6,0,25,0,1185,34,11,8,3,1,2,30,91.84,1
0,0,39,0,0,0,0,0,4,1,1,45,0.0,0
5,0,37,1,11745,156,11,44,4,1,1,45,330.25,0
11,0,39,2,1730,44,24,20,4,1,1,45,104.85,0
7,0,38,0,3765,82,28,26,3,1,1,30,264.92,0
9,0,44,0,615,16,30,10,3,1,2,30,144.08,0
16,0,38,0,8828,131,81,43,3,1,1,30,714.24,0
0,0,38,0,410,8,11,7,4,1,2,45,44.275,0
7,0,35,2,6675,82,173,25,3,1,1,30,1007.88,0
14,0,35,4,9750,132,150,47,3,2,1,30,1025.88,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
0,0,32,0,2300,11,0,16,3,1,1,30,91.84,0
18,0,39,4,10465,93,0,42,4,1,1,45,266.775,0
4,0,37,0,2300,37,293,14,2,1,1,25,1493.46,0
20,1,35,4,7698,154,348,63,2,2,1,25,1949.155,0
1,0,32,0,6352,78,86,23,2,1,1,25,673.02,0
8,0,37,1,7350,112,306,30,3,1,1,30,1503.44,0
8,0,30,3,6810,88,183,26,4,1,1,45,705.575,0
7,0,38,0,1940,26,7,12,3,1,2,30,110.44,1
15,0,44,3,15770,194,172,33,3,1,1,30,1359.96,0
5,0,35,1,1573,19,18,13,3,1,1,30,145.24,0
12,1,40,0,2123,56,28,18,3,1,2,30,208.4,1
2,0,36,0,11568,146,0,40,3,1,1,30,467.84,0
14,0,39,1,3395,63,16,22,4,1,1,45,132.625,0
3,0,41,1,235,10,32,7,3,1,1,30,112.8,0
5,0,37,0,6553,84,123,25,2,1,1,25,853.655,0
1,0,32,0,5730,86,0,16,2,1,1,25,244.985,0
7,0,34,1,7935,114,367,38,3,1,1,30,1899.48,0
0,0,34,0,1335,37,28,20,2,1,2,25,186.12,0
15,0,26,2,15860,232,0,79,2,1,1,25,688.89,0
14,0,36,2,5980,97,26,19,4,1,1,45,231.375,0
2,0,41,0,1130,24,31,16,3,1,2,30,178.68,1
0,1,36,0,15,2,0,2,2,1,2,25,7.535,1
12,0,17,0,8983,176,84,38,4,1,1,45,412.6,0
4,0,38,0,1628,28,5,5,3,1,2,30,82.72,0
14,0,40,3,4535,90,366,40,3,1,1,30,1581.4,0
10,0,35,1,7350,115,272,35,2,2,1,25,1574.225,0
28,0,26,4,16650,249,15,79,2,2,1,25,816.055,0
3,0,32,0,1015,15,24,7,3,1,2,30,126.8,0
23,0,43,6,15140,225,31,37,3,2,1,30,779.6,0
3,0,25,1,1700,36,178,13,2,2,1,25,856.025,0
7,0,40,0,3060,70,17,25,3,1,1,30,183.8,0
6,0,21,0,945,27,15,11,2,1,1,25,110.595,0
7,1,9,1,1538,18,8,4,3,1,1,30,93.64,1
5,0,38,0,1178,15,1,10,3,1,2,30,53.32,0
3,0,36,0,2430,47,281,19,3,1,1,30,1230.48,0
8,0,29,2,2585,38,15,25,3,1,1,30,187.24,0
20,0,38,2,13770,171,38,51,3,1,1,30,711.84,0
2,0,32,0,13558,167,0,37,3,1,1,30,541.64,0
6,0,36,0,1273,14,15,8,3,1,2,30,115.68,0
19,1,38,3,9580,127,150,42,3,1,1,30,1009.08,0
13,0,38,2,7283,130,365,48,2,2,1,25,2038.375,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,0
1,0,21,1,420,11,19,7,2,1,1,25,99.215,0
12,0,43,1,2668,62,29,30,3,1,1,30,237.92,0
0,0,36,0,5678,89,169,13,2,1,1,25,1025.26,0
0,0,33,0,0,0,0,0,5,1,1,55,0.0,1
1,0,34,0,1678,31,20,10,3,1,2,30,170.84,1
5,0,38,0,1505,21,4,13,2,1,2,25,91.41,1
8,0,17,1,2630,39,24,19,3,1,1,30,203.36,0
2,0,24,0,2450,45,43,19,3,1,1,30,271.6,0
0,0,34,1,2795,6,280,19,3,1,1,30,1241.84,0
21,0,21,2,6397,150,92,48,2,2,1,25,686.015,0
0,0,30,0,3,2,0,2,4,1,2,45,0.5,0
28,0,33,5,16395,245,74,38,3,1,1,30,994.52,0
7,0,32,0,3208,80,0,27,3,1,1,30,129.0,0
18,0,36,5,10580,92,0,40,4,1,1,45,273.375,0
8,0,17,1,6178,141,95,36,2,2,1,25,736.245,0
0,0,38,0,0,0,0,0,5,1,1,55,0.0,0
6,0,32,0,6855,90,5,14,3,1,1,30,309.36,0
10,0,44,0,15338,191,151,33,2,1,1,25,1418.53,0
26,0,31,4,16495,245,27,87,2,2,1,25,850.655,0
11,0,22,2,1503,37,14,17,2,1,1,25,132.235,0
0,0,34,0,425,9,7,4,2,1,2,25,55.205,1
23,0,44,2,4213,77,15,40,1,1,1,15,333.76,0
4,0,36,0,823,14,16,7,3,1,2,30,99.04,1
4,0,38,0,1195,18,20,4,3,1,2,30,125.48,1
0,1,36,0,258,4,7,2,5,1,1,55,19.615,1
10,0,39,1,1263,25,7,11,3,1,1,30,81.52,0
0,0,30,0,13485,161,0,35,3,1,1,30,540.16,0
8,0,41,0,400,18,11,7,4,1,2,45,42.475,1
2,0,39,0,13793,162,0,40,3,1,1,30,557.08,0
0,0,32,0,898,12,15,5,3,1,1,30,93.08,0
10,0,40,2,5063,93,18,21,3,1,1,30,270.64,0
25,1,37,0,1465,59,26,26,3,1,2,30,168.48,1
30,1,38,0,1260,53,25,24,3,1,2,30,147.64,1
3,0,37,0,3333,85,0,24,2,1,1,25,150.125,0
0,0,34,0,0,0,0,0,3,1,2,30,0.0,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
16,0,30,4,10460,92,0,38,4,1,1,45,254.925,0
20,0,38,2,1025,38,15,10,4,1,1,45,57.875,0
8,0,24,0,1005,20,16,11,2,1,1,25,113.91,0
10,0,37,1,3365,73,17,24,3,1,1,30,195.36,0
0,1,24,0,3590,68,7,21,3,1,1,30,167.32,1
11,0,40,2,6680,99,24,25,3,1,1,30,332.88,0
4,0,35,0,1608,42,31,16,3,1,2,30,204.92,0
0,0,16,0,1230,16,0,15,2,1,1,25,57.405,0
0,0,26,0,610,34,0,10,2,1,2,25,27.77,0
5,0,24,1,2100,32,17,6,3,1,1,30,155.92,0
16,0,35,4,8548,99,120,58,3,1,1,30,844.16,0
9,0,35,2,15975,190,140,33,2,1,1,25,1388.195,0
4,0,38,1,305,6,7,2,5,1,1,55,12.165,0
3,0,36,0,1280,17,3,4,3,1,2,30,65.76,0
13,0,16,4,3033,42,34,17,3,1,1,30,254.92,0
0,0,30,1,605,12,7,4,3,1,1,30,54.84,0
5,0,35,0,1015,17,23,11,3,1,2,30,122.08,0
25,0,27,8,2880,55,31,25,3,2,1,30,227.72,0
1,0,31,0,2335,16,241,3,3,1,1,30,1067.44,0
3,1,31,0,2175,30,17,15,2,1,2,25,170.85,1
0,0,35,0,2048,51,0,7,2,1,1,25,92.41,0
5,1,35,0,860,11,20,4,2,1,2,25,124.095,1
21,0,36,4,15785,239,0,78,2,1,1,25,718.185,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
0,0,32,0,0,0,0,0,5,1,1,55,0.0,0
9,0,45,2,1103,16,13,2,3,1,1,30,87.24,0
23,0,39,4,15090,224,56,44,2,1,1,25,854.51,0
23,0,36,9,10360,96,10,42,5,2,1,55,183.91,0
16,0,27,2,5980,101,42,28,5,1,1,55,131.09,0
0,0,28,0,5033,88,0,14,2,1,1,25,220.595,0
9,0,44,1,723,20,15,8,3,1,1,30,94.92,0
0,0,34,0,1223,44,284,14,3,1,1,30,1170.64,0
24,0,39,7,10775,100,15,44,5,1,1,55,195.76,0
8,0,39,1,1100,34,27,15,4,1,1,45,85.4,0
