Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
16,0,28,3,1620,42,281,9,3,2,1,30,1190.56,0
18,0,39,0,6203,106,24,18,2,1,1,25,395.05,0
0,0,40,0,523,8,3,5,2,1,2,25,37.845,1
0,0,35,0,6008,105,267,26,2,1,1,25,1502.66,0
0,0,34,0,605,7,0,5,2,1,2,25,28.155,1
5,0,40,0,2133,51,160,25,3,1,1,30,777.6,0
7,0,36,0,7380,118,260,35,2,1,1,25,1479.13,0
4,0,9,0,7228,131,341,39,2,1,1,25,1764.025,0
2,0,34,1,2598,58,352,23,2,1,1,25,1746.76,0
3,0,18,0,805,18,21,11,2,1,1,25,133.16,0
10,0,38,0,2418,60,362,18,3,1,1,30,1562.88,0
17,0,38,3,4743,85,35,43,4,1,1,45,292.95,0
4,0,37,1,2613,56,395,25,2,1,1,25,1805.96,0
7,0,40,0,423,10,15,4,3,1,2,30,77.6,1
5,0,40,1,668,11,16,8,3,1,1,30,89.76,1
23,0,30,1,15395,227,30,30,2,1,1,25,850.225,0
0,0,34,0,0,0,0,0,4,1,2,45,0.0,1
0,0,42,0,598,8,14,9,2,1,2,25,89.7,1
2,0,42,1,6785,106,13,15,3,1,1,30,310.32,0
3,0,33,0,13583,165,0,42,3,1,1,30,559.92,0
11,0,40,2,4345,90,20,31,3,1,1,30,263.8,0
3,0,29,0,2705,51,14,23,3,1,1,30,175.84,0
24,0,37,3,16090,238,66,31,3,1,1,30,936.76,0
0,0,27,0,2430,39,492,15,2,2,1,25,2138.545,0
7,0,37,1,2788,57,9,23,3,1,1,30,154.52,0
1,0,35,0,3093,61,0,32,2,1,1,25,141.475,0
0,0,34,0,5763,87,1,10,2,1,1,25,265.745,0
4,0,26,1,1740,46,31,73,4,1,1,45,115.5,0
8,0,40,1,685,14,19,8,3,1,1,30,101.32,1
6,0,22,2,1593,35,37,68,4,1,1,45,129.075,0
10,0,38,0,2058,45,32,30,4,1,2,45,127.05,1
11,0,39,1,11480,152,15,52,3,1,1,30,500.72,0
0,1,36,0,2585,47,9,30,3,1,2,30,146.32,1
9,0,38,2,4070,79,32,24,3,1,1,30,288.56,0
5,0,36,0,3073,57,0,24,1,1,1,15,175.65,0
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1
7,0,38,1,6328,78,8,34,1,1,1,15,429.375,0
20,0,31,2,15150,220,38,29,4,1,1,45,400.225,0
9,0,37,1,6838,89,198,28,2,1,1,25,1075.445,0
11,0,35,4,11120,154,18,57,3,2,1,30,483.68,0
14,0,38,1,14740,180,15,50,3,1,1,30,665.68,0
1,0,36,0,818,10,0,4,4,1,1,45,23.825,0
0,0,36,0,203,3,13,4,4,1,2,45,43.25,1
10,0,42,0,3543,48,0,39,2,1,1,25,174.335,0
5,0,37,0,1238,15,0,3,3,1,1,30,50.24,1
0,0,30,0,0,0,0,0,2,1,2,25,0.0,1
0,0,25,0,6320,90,228,23,5,1,1,55,270.865,0
0,0,36,0,2408,54,14,22,1,1,1,15,211.49,0
7,0,37,1,3265,34,5,10,3,1,1,30,156.36,0
0,1,35,0,0,0,0,0,4,1,2,45,0.0,1
7,0,19,0,6898,145,80,37,1,2,1,15,856.705,0
6,0,13,2,1450,22,0,10,3,1,1,30,61.44,0
2,0,30,0,0,0,15,0,3,1,2,30,55.0,1
12,0,43,1,5423,97,17,24,3,1,1,30,290.08,0
8,0,25,0,1198,31,22,68,4,1,1,45,94.425,0
0,0,37,0,0,0,0,0,3,1,2,30,0.0,1
9,0,41,1,6138,97,7,16,3,1,1,30,280.08,0
0,0,36,0,6118,101,8,20,2,1,1,25,310.03,0
5,0,34,1,2868,70,10,39,1,1,1,15,213.305,0
0,0,34,0,1478,27,0,17,3,1,1,30,60.84,0
13,0,23,0,1005,33,29,9,3,1,2,30,165.76,0
8,1,35,0,5595,95,9,7,2,1,1,25,289.945,1
5,0,34,0,1878,40,0,16,2,1,2,25,81.78,1
30,0,40,4,15030,213,49,42,3,1,1,30,778.36,0
1,0,37,0,2498,47,0,35,1,1,1,15,142.885,0
23,0,46,2,15395,231,49,30,3,1,1,30,808.04,0
12,0,39,0,4703,80,3,11,2,1,1,25,220.015,0
0,0,34,0,2060,14,0,10,3,1,1,30,87.68,0
10,0,34,1,4695,66,0,22,3,1,1,30,182.36,0
9,0,37,0,2300,48,41,24,3,1,2,30,258.36,0
0,0,30,0,0,0,0,0,2,1,2,25,0.0,0
17,0,39,2,8540,116,139,31,3,1,1,30,905.64,0
10,0,38,1,6183,93,37,33,3,1,1,30,414.96,0
2,0,36,2,6875,111,294,34,2,2,1,25,1579.485,0
11,0,40,2,4295,62,24,43,2,1,1,25,313.445,0
2,0,34,2,6698,111,40,39,2,1,1,25,462.955,0
0,1,30,0,0,0,0,0,2,1,2,25,0.0,1
4,0,26,0,850,17,22,6,4,1,2,45,78.3,0
3,0,37,0,3238,85,7,33,1,1,1,15,212.18,0
9,0,37,2,6815,98,194,27,5,1,1,55,357.275,0
5,0,38,0,1688,47,14,28,3,1,2,30,117.52,0
0,0,23,0,1405,30,163,11,2,2,1,25,828.625,0
0,0,27,0,1300,34,166,11,2,2,1,25,823.885,0
0,0,40,0,333,10,27,5,3,1,2,30,111.2,0
7,0,40,3,6395,104,209,28,3,2,1,30,1054.48,0
15,0,31,0,1200,40,28,15,3,1,2,30,172.64,1
9,0,39,2,6023,76,173,37,2,1,1,25,1000.575,0
15,0,12,3,3082,39,6,10,3,1,1,30,150.24,0
7,0,34,2,3355,39,19,24,5,1,1,55,65.105,0
9,0,38,0,3400,68,39,27,3,1,2,30,271.72,0
12,0,41,1,3785,82,387,26,3,1,1,30,1803.32,0
0,0,3,0,1228,10,0,1,2,1,1,25,53.21,0
2,0,37,0,15480,183,158,26,2,1,1,25,1400.84,0
7,0,35,0,4203,67,0,14,3,1,1,30,181.2,0
20,1,38,6,9475,128,150,54,3,2,1,30,972.88,0
0,0,35,0,1313,29,12,11,3,1,1,30,106.64,0
9,0,38,2,11123,159,40,47,4,1,1,45,351.75,0
0,0,34,0,3590,27,0,14,2,1,1,25,164.045,0
9,1,35,0,2183,55,8,24,3,1,2,30,126.32,1
14,0,33,3,7020,102,23,26,5,1,1,55,154.245,0
0,0,30,0,2545,18,0,8,3,1,1,30,103.24,0
14,0,31,1,1955,54,39,20,3,1,1,30,214.68,0
1,0,38,0,453,6,0,4,2,1,2,25,21.295,1
10,0,36,1,1843,37,17,18,3,1,1,30,134.84,0
0,0,12,0,1133,15,0,2,2,1,1,25,53.07,0
6,0,36,2,7140,120,268,52,3,1,1,30,1395.92,0
10,0,29,1,1410,40,180,10,2,2,1,25,874.68,0
7,0,22,1,2025,34,8,6,3,1,1,30,124.24,0
14,0,17,0,795,23,15,6,2,1,1,25,103.75,0
3,0,35,0,305,6,0,2,4,1,2,45,8.575,0
0,0,26,0,0,0,0,0,2,1,2,25,0.0,0
4,0,39,1,6875,92,19,25,5,1,1,55,141.88,0
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0
4,0,37,0,2680,48,0,22,3,1,2,30,112.4,1
11,0,37,3,9390,125,152,42,3,1,1,30,988.8,0
11,0,36,0,3835,68,8,14,2,1,2,25,210.9,0
9,0,34,0,2690,49,33,34,2,1,2,25,267.455,1
1,0,31,0,1238,24,0,11,2,1,1,25,59.37,0
5,1,20,0,1105,20,26,17,2,1,1,25,166.81,1
13,0,23,1,1640,37,30,16,2,1,1,25,211.36,0
5,0,17,1,2643,44,7,17,3,1,1,30,144.6,0
5,0,31,0,15480,176,135,26,2,1,1,25,1293.32,0
11,0,43,1,4233,87,10,25,2,1,1,25,230.35,0
5,0,36,1,6803,78,111,29,2,1,1,25,795.345,0
1,0,36,0,1763,41,11,13,3,1,2,30,112.0,0
29,1,32,1,1635,52,36,19,3,1,1,30,193.12,0
12,0,39,4,8055,146,171,74,3,2,1,30,881.24,0
8,0,36,1,1733,33,15,14,3,1,1,30,133.08,0
16,0,31,3,7863,134,394,45,2,2,1,25,2008.235,0
10,0,34,0,2578,55,10,34,1,1,1,15,185.885,0
7,0,37,0,2380,46,173,23,2,1,1,25,899.185,0
0,0,32,0,2520,18,0,6,3,1,1,30,98.68,0
5,0,39,0,1688,30,22,25,3,1,2,30,161.44,1
6,0,34,0,1318,21,15,1,3,1,2,30,108.0,0
7,0,41,0,2893,63,16,31,3,1,1,30,173.4,0
21,0,40,2,4603,93,33,36,1,1,1,15,380.68,0
13,0,38,2,3960,86,27,30,2,1,1,25,329.08,0
11,0,35,2,4645,86,7,29,3,1,1,30,220.4,0
7,0,13,2,7205,100,239,30,3,2,1,30,1228.64,0
6,0,15,2,2878,38,19,16,3,1,1,30,192.56,0
9,0,39,1,7073,122,39,43,3,1,1,30,458.68,0
1,0,35,0,1640,34,15,16,3,1,2,30,129.72,0
1,1,35,0,1190,24,31,20,3,1,2,30,167.24,1
5,0,36,1,498,7,22,6,5,1,1,55,44.735,0
10,0,39,3,9350,125,153,45,3,1,1,30,1019.52,0
8,0,29,0,605,29,0,7,2,1,2,25,28.49,0
10,0,28,0,965,27,17,3,3,1,2,30,114.04,0
6,0,40,1,4145,91,8,23,3,1,1,30,200.32,0
0,1,35,0,2980,47,46,22,3,1,2,30,300.08,1
7,0,38,2,6818,72,114,45,2,1,1,25,785.08,0
2,0,37,0,1893,28,0,7,3,1,2,30,74.76,0
8,0,19,2,3080,54,21,19,3,1,1,30,196.44,0
5,0,6,0,4625,37,3,16,3,1,1,30,212.12,0
5,0,36,1,1780,21,35,15,4,1,1,45,118.85,0
2,0,34,0,2545,38,167,22,2,1,1,25,873.53,0
1,0,41,0,303,8,7,5,2,1,2,25,44.685,0
0,0,12,0,3485,35,478,12,3,1,1,30,2014.08,0
9,0,28,0,3835,62,28,23,2,1,1,25,273.065,0
12,0,15,0,8753,167,72,33,4,1,1,45,385.475,0
21,1,37,0,715,49,29,20,3,1,2,30,156.8,0
7,0,38,1,4108,80,1,29,3,1,1,30,164.48,0
0,0,31,0,7255,122,381,37,2,1,1,25,1980.375,0
0,0,41,0,433,7,7,4,2,1,2,25,47.315,1
8,0,38,2,5610,98,21,25,5,1,1,55,110.415,0
12,0,37,1,1928,48,28,75,5,1,1,55,78.36,0
0,1,34,0,2955,67,0,28,3,1,1,30,119.76,1
0,0,37,0,0,0,14,0,2,1,2,25,58.495,1
6,0,37,2,505,10,24,6,5,1,1,55,41.63,0
2,0,37,0,2225,36,0,14,3,1,2,30,87.2,1
7,0,36,1,6258,93,13,32,2,1,1,25,369.365,1
4,0,32,1,6845,88,207,24,3,1,1,30,1084.56,0
16,0,38,2,14505,209,38,26,3,1,1,30,802.16,0
0,0,20,0,2185,43,165,14,2,1,1,25,845.06,0
5,0,33,2,7075,111,298,35,2,2,1,25,1784.8,0
24,1,39,3,15735,237,0,73,3,1,1,30,654.4,0
17,0,31,1,14435,212,36,23,3,1,1,30,747.28,0
11,0,37,0,2793,64,27,31,2,1,2,25,230.49,0
18,0,39,1,3075,50,281,23,3,1,1,30,1214.32,0
0,0,27,0,1015,24,170,10,2,2,1,25,829.95,0
0,0,35,0,5265,64,0,14,3,1,1,30,203.68,0
15,0,44,2,13485,176,37,48,4,1,1,45,380.7,0
18,0,38,3,6498,102,51,34,3,1,1,30,441.04,0
7,0,39,2,15840,192,26,59,4,1,1,45,564.85,0
0,0,36,0,2015,25,41,19,3,1,2,30,240.6,1
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
15,0,26,6,9420,129,166,45,3,2,1,30,1049.24,0
1,0,35,0,7303,122,384,43,2,1,1,25,2075.375,0
4,0,21,0,1075,26,25,15,2,1,1,25,163.405,0
10,0,34,0,2253,60,35,33,3,1,2,30,239.92,1
10,0,24,2,1510,34,41,17,2,1,1,25,249.66,0
5,0,37,1,2868,69,1,25,3,1,1,30,122.08,0
11,0,26,0,1260,35,37,16,2,1,2,25,221.03,0
0,0,30,0,2203,50,0,12,2,1,1,25,105.45,0
12,0,42,4,4700,92,48,40,4,1,1,45,289.65,0
0,0,32,0,1405,26,0,14,2,1,2,25,65.56,0
11,0,35,1,1883,48,36,24,3,1,1,30,211.84,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
0,0,18,0,1325,20,35,15,2,1,1,25,229.3,0
0,0,38,0,0,0,0,0,2,1,2,25,0.0,0
21,0,35,8,10645,97,0,36,5,1,1,55,170.095,0
5,0,39,0,3548,80,31,31,3,1,1,30,283.68,0
0,0,35,0,708,22,5,12,2,1,2,25,54.08,1
0,0,36,0,0,0,0,0,3,1,2,30,0.0,1
0,0,32,0,2945,23,122,12,2,1,1,25,729.345,0
17,0,43,2,2853,64,29,30,3,1,1,30,222.08,0
0,1,37,0,0,0,0,0,2,1,2,25,0.0,1
19,0,38,0,623,35,0,10,2,1,2,25,29.965,0
6,1,10,3,1558,25,8,5,3,1,1,30,96.84,1
27,0,37,3,15365,231,5,82,2,1,1,25,720.185,0
0,0,33,0,2130,60,0,35,2,1,1,25,97.69,0
8,0,21,0,350,20,0,2,2,1,2,25,15.775,0
5,0,28,1,3975,65,15,25,3,1,1,30,221.48,0
14,0,35,3,8170,119,146,36,3,1,1,30,892.0,0
5,0,34,3,7275,114,284,34,3,2,1,30,1439.6,0
7,0,38,0,2470,54,169,18,2,1,1,25,896.55,0
5,0,13,2,2725,36,23,14,3,1,1,30,203.84,0
22,0,31,10,10420,89,0,40,4,1,1,45,257.525,0
34,0,19,2,6758,147,98,45,2,2,1,25,814.62,0
26,1,37,0,1345,57,31,22,3,1,2,30,195.76,1
6,0,36,1,3075,24,272,8,3,1,1,30,1216.4,0
0,0,31,0,0,0,0,0,2,1,2,25,0.0,0
7,0,29,2,2068,40,179,9,3,2,1,30,816.16,0
6,0,36,0,1748,35,40,26,4,1,2,45,147.625,0
8,0,37,2,3390,34,298,18,3,1,1,30,1297.04,0
2,0,34,1,5913,98,15,16,5,1,1,55,91.23,0
5,0,36,0,2443,61,197,25,2,1,1,25,1058.545,0
7,0,38,0,3230,33,498,15,3,1,1,30,2124.04,0
5,0,34,0,2518,55,369,23,2,1,1,25,1897.565,0
4,0,35,1,14570,177,12,47,3,1,1,30,633.52,0
7,0,38,0,2965,55,8,31,2,1,2,25,166.74,0
9,0,38,3,7018,118,277,32,3,1,1,30,1371.24,0
9,0,16,2,3025,49,40,25,3,1,1,30,288.88,0
11,0,36,1,2480,53,214,18,3,1,1,30,924.96,0
11,0,27,0,1145,20,9,5,2,1,1,25,88.74,0
14,0,36,2,9580,127,122,44,3,1,1,30,902.84,0
0,0,39,0,0,0,0,0,5,1,1,55,0.0,0
2,0,37,0,3493,77,0,24,2,1,1,25,168.615,0
0,1,34,0,2335,17,269,7,3,1,1,30,1217.8,1
0,0,42,0,243,8,11,6,3,1,2,30,62.44,1
5,0,17,0,970,22,19,9,2,1,1,25,126.425,0
5,0,9,1,1368,28,9,7,3,1,1,30,92.6,0
2,0,31,1,6600,85,199,28,2,1,1,25,1077.105,0
0,0,30,0,0,0,0,0,2,1,2,25,0.0,1
0,0,34,0,710,7,0,6,4,1,1,45,18.175,0
5,0,36,0,2658,55,0,15,3,1,1,30,107.4,0
0,0,36,0,1135,15,0,7,2,1,2,25,52.315,0
0,0,35,0,570,6,23,15,2,1,2,25,130.515,0
1,0,37,1,3233,73,7,31,3,1,1,30,154.08,0
16,0,29,0,1005,39,22,14,3,1,2,30,140.8,0
3,0,29,0,1010,30,13,10,2,1,1,25,108.29,0
1,0,37,0,2720,36,179,11,3,1,1,30,814.36,0
15,0,42,3,6873,95,190,32,3,1,1,30,998.52,0
0,0,10,1,1678,23,0,10,3,1,1,30,68.16,0
4,0,38,0,305,6,7,2,2,1,2,25,45.495,1
0,0,35,0,2530,20,461,8,2,1,1,25,2016.09,0
5,0,36,0,305,6,7,2,3,1,2,30,40.44,1
16,0,44,2,4295,86,29,35,1,1,1,15,372.22,0
12,0,40,0,3458,84,27,24,2,1,1,25,268.12,0
7,0,41,1,15920,188,159,30,5,1,1,55,280.035,0
17,0,29,1,1565,43,219,10,2,2,1,25,987.735,0
0,0,32,0,4285,61,0,7,2,1,1,25,197.22,0
5,0,35,2,7040,108,27,32,5,1,1,55,147.96,0
3,0,41,2,758,9,16,9,5,1,1,55,46.295,0
7,0,37,0,3065,58,11,32,1,1,1,15,227.93,0
0,0,18,0,1595,23,36,15,2,1,1,25,233.44,0
0,0,36,0,6090,80,219,25,3,1,1,30,1061.24,0
7,0,38,3,11750,162,27,60,4,1,1,45,394.575,0
14,0,36,3,6370,86,169,37,2,1,1,25,1002.675,0
15,0,15,1,8963,177,71,36,5,1,1,55,225.625,0
0,0,35,0,5383,63,195,31,2,1,1,25,1041.15,0
2,1,38,0,4295,68,0,36,1,1,1,15,238.36,1
6,0,39,0,7008,107,24,22,2,1,1,25,443.805,0
3,0,37,0,3750,72,0,22,3,1,1,30,153.36,0
27,0,41,5,16390,248,81,34,3,1,1,30,973.76,0
13,0,15,2,2963,45,29,18,3,1,1,30,245.64,0
8,0,36,1,4255,79,0,18,3,1,1,30,185.64,0
0,0,33,0,818,11,27,6,4,1,2,45,84.85,0
9,0,33,0,3995,75,17,26,2,1,2,25,253.02,0
5,0,41,0,1362,22,38,20,3,1,2,30,210.28,0
14,0,27,1,15180,221,0,74,2,1,1,25,726.22,0
9,0,40,1,3870,45,273,17,3,1,1,30,1218.52,0
0,0,36,2,6700,104,24,25,5,1,1,55,144.51,0
4,0,36,1,2885,35,207,12,3,1,1,30,985.52,0
0,1,33,0,0,0,0,0,2,1,2,25,0.0,1
7,0,36,0,9520,120,129,42,3,1,1,30,921.56,0
9,0,34,1,7960,118,263,37,3,1,1,30,1452.76,0
7,0,22,0,1475,36,18,10,2,1,1,25,144.855,0
11,1,38,0,305,14,1,5,2,1,2,25,20.115,1
7,0,33,2,6910,111,244,34,2,2,1,25,1436.615,0
0,0,23,0,4180,70,16,23,3,1,1,30,220.56,0
0,0,17,0,935,14,30,11,2,1,1,25,186.095,0
3,0,18,0,920,21,7,10,2,1,1,25,75.44,0
6,0,37,1,3258,69,14,38,1,1,1,15,243.385,0
7,0,40,2,2123,51,248,23,3,1,1,30,1018.04,0
16,0,40,2,4058,88,41,40,1,1,1,15,382.77,0
3,0,28,1,2080,34,28,17,3,1,1,30,182.0,0
7,0,41,0,4568,66,0,35,1,1,1,15,267.59,0
3,0,28,1,1400,40,325,16,2,2,1,25,1569.235,0
0,0,21,0,375,4,18,6,4,1,2,45,59.825,0
11,0,27,2,1565,35,35,65,5,1,1,55,85.63,0
0,0,38,0,4970,71,0,3,3,1,1,30,200.8,0
5,0,37,0,1200,16,32,11,3,1,2,30,172.96,0
2,0,38,0,1648,40,0,7,2,1,2,25,73.67,1
4,1,37,0,2245,35,19,19,3,1,2,30,170.68,1
3,0,38,1,4065,64,0,12,3,1,1,30,170.44,0
1,0,39,1,6423,83,198,24,2,1,1,25,1094.135,0
0,0,27,0,0,0,0,0,4,1,2,45,0.0,0
5,0,36,1,3580,30,482,7,3,1,1,30,2061.76,0
0,0,27,0,1015,19,0,7,4,1,1,45,26.425,0
9,0,42,2,6835,110,243,29,3,1,1,30,1231.64,0
24,0,41,2,15070,222,31,31,3,1,1,30,746.88,0
7,1,35,0,1623,23,9,2,4,1,2,45,68.4,1
7,0,38,1,6958,79,112,40,2,1,1,25,810.715,0
5,0,31,0,3070,63,21,22,2,1,1,25,239.09,0
12,0,45,0,3033,35,24,17,3,1,2,30,220.76,0
23,1,41,0,605,47,19,13,3,1,2,30,100.36,1
0,0,32,0,4110,74,0,18,3,1,1,30,165.96,0
3,0,35,0,1368,23,0,6,3,1,1,30,54.4,0
10,0,39,1,4333,78,0,29,2,1,1,25,193.21,0
0,0,9,0,1438,25,9,7,3,1,1,30,89.08,0
0,0,35,0,338,5,17,3,4,1,2,45,51.7,1
4,0,40,0,605,14,33,11,3,1,2,30,152.32,0
31,0,34,5,16990,255,16,86,2,2,1,25,823.0,0
4,0,29,2,6800,107,278,18,2,2,1,25,1575.93,0
21,0,37,4,10200,99,15,40,4,1,1,45,256.05,0
11,0,26,1,1553,39,31,68,4,1,1,45,106.85,0
0,0,39,0,36,2,0,2,2,1,2,25,15.59,0
26,0,45,3,15975,238,69,38,3,1,1,30,891.76,0
15,0,36,1,4038,69,0,33,1,1,1,15,221.325,0
1,0,36,0,6500,89,172,25,3,1,1,30,973.96,0
16,0,37,2,5738,98,49,29,3,1,1,30,487.12,0
9,0,38,0,14323,176,116,27,2,1,1,25,1397.945,0
12,0,37,1,4823,62,1,38,1,1,1,15,274.015,0
10,0,38,1,13968,173,0,47,3,1,1,30,568.76,0
11,0,16,2,6498,138,85,44,1,2,1,15,836.905,0
7,1,36,0,2205,35,47,30,3,1,2,30,280.4,1
1,0,42,0,2363,59,154,23,2,1,1,25,839.935,0
12,0,38,2,7005,62,101,37,2,1,1,25,759.8,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
16,0,34,3,12875,189,34,54,3,1,1,30,688.04,0
12,0,12,2,6728,148,73,42,1,2,1,15,756.88,0
11,0,36,3,6483,112,42,39,3,1,1,30,426.04,0
23,0,29,0,840,43,12,15,2,1,2,25,87.3,1
0,0,33,0,1653,43,0,7,3,1,1,30,67.04,0
0,1,26,0,3715,84,9,23,3,1,1,30,173.68,1
20,0,39,3,9665,128,155,45,3,1,1,30,1016.72,0
16,0,38,3,6913,76,101,42,2,1,1,25,759.13,0
5,1,38,0,1968,51,33,27,1,1,2,15,232.03,1
5,0,42,0,6313,83,114,35,2,1,1,25,783.885,0
5,0,39,1,2545,37,202,13,3,1,1,30,983.32,0
0,0,34,0,0,0,0,0,4,1,2,45,0.0,0
9,1,39,0,2635,57,224,25,3,1,1,30,1021.24,0
0,0,36,0,2413,54,0,32,1,1,1,15,130.525,0
12,0,38,2,6990,110,253,24,3,1,1,30,1293.84,0
17,0,38,2,8378,161,79,44,3,1,1,30,711.16,0
0,0,35,0,3398,73,0,30,2,1,1,25,158.585,0
0,0,24,0,0,0,0,0,4,1,2,45,0.0,1
0,0,32,0,650,2,0,4,2,1,2,25,30.89,0
5,0,38,1,2770,46,394,22,3,1,1,30,1815.6,0
6,0,37,0,13693,167,0,40,3,1,1,30,547.88,0
0,0,31,0,0,0,9,0,2,1,1,25,40.0,0
0,0,25,1,4860,73,9,17,3,1,1,30,223.32,0
0,0,33,0,2990,18,0,15,2,1,1,25,130.5,0
21,0,40,3,6633,98,16,40,3,1,1,30,338.92,0
0,0,25,0,1403,36,32,23,3,1,2,30,179.0,0
3,0,35,0,2958,68,0,33,1,1,1,15,168.475,0
27,0,39,4,15000,232,5,79,2,2,1,25,721.34,0
14,0,40,2,4223,87,11,27,3,1,1,30,234.2,0
0,0,31,0,750,2,183,9,2,2,1,25,864.63,0
8,0,11,2,7195,77,114,18,3,1,1,30,797.0,0
8,0,41,0,7573,89,116,35,2,1,1,25,856.485,0
31,1,33,4,16780,253,33,89,2,1,1,25,958.975,0
11,0,40,3,6218,110,271,33,2,2,1,25,1495.88,0
20,0,42,2,14875,219,42,31,3,1,1,30,774.2,0
10,0,21,0,5160,74,16,19,3,1,1,30,290.68,0
4,0,27,0,2955,28,411,1,3,1,1,30,1765.72,0
0,0,26,0,1353,41,11,16,2,1,1,25,114.585,0
0,1,35,0,785,4,26,9,4,1,2,45,86.15,1
11,0,40,1,4600,82,37,28,3,1,1,30,334.92,0
2,0,35,0,1488,24,0,1,3,1,1,30,61.24,0
0,0,16,0,405,6,7,4,2,1,1,25,49.395,0
1,0,31,0,0,0,0,0,2,1,2,25,0.0,1
16,1,21,0,515,33,13,10,2,1,1,25,82.945,1
0,0,15,0,1155,14,8,12,2,1,1,25,95.43,0
8,0,25,0,1390,38,17,15,2,1,1,25,139.45,0
0,0,28,0,2110,46,0,14,3,1,1,30,88.2,0
0,0,35,0,0,0,0,0,2,1,1,25,0.0,0
6,0,29,0,1290,32,21,14,2,1,1,25,151.745,0
0,0,25,0,0,0,0,0,4,1,2,45,0.0,1
0,0,35,0,1803,21,0,7,4,1,1,45,44.2,0
0,0,35,0,2843,56,1,34,1,1,1,15,164.32,0
11,0,39,1,2713,69,7,17,2,1,1,25,154.46,0
0,0,36,0,673,11,0,3,2,1,2,25,30.685,0
10,0,41,2,6800,100,23,26,3,1,1,30,337.16,0
7,0,42,1,835,19,56,12,3,1,1,30,260.84,0
12,0,44,1,2673,65,17,24,3,1,1,30,194.72,0
0,0,36,0,0,0,2,0,5,1,1,55,2.5,0
7,0,24,0,540,20,0,4,2,1,2,25,25.875,1
0,0,25,0,1578,34,32,22,2,1,1,25,221.275,0
14,0,35,1,6293,103,23,25,2,1,1,25,387.095,0
14,0,38,1,1733,42,28,15,3,1,1,30,174.92,0
1,0,35,0,1658,47,30,23,3,1,1,30,196.04,0
1,0,35,1,643,7,18,4,3,1,1,30,96.52,0
0,0,28,0,685,3,15,8,4,1,2,45,54.1,1
12,1,12,0,903,23,23,6,2,1,1,25,145.535,1
4,0,40,0,1118,26,0,12,2,1,2,25,50.4,0
13,0,40,0,2118,60,22,37,3,1,2,30,178.8,1
0,1,26,0,0,0,0,0,2,1,2,25,0.0,1
12,1,38,0,2530,54,41,31,3,1,2,30,250.68,1
0,0,33,0,610,7,0,4,4,1,2,45,17.425,1
5,0,35,0,11755,157,0,41,3,1,1,30,460.4,0
24,1,39,0,1260,49,28,20,3,2,2,30,167.2,1
10,0,33,0,2153,46,36,32,3,1,2,30,239.24,0
2,0,40,0,1658,38,1,30,3,1,2,30,74.84,0
2,0,28,0,6408,105,26,26,2,1,1,25,391.605,0
14,0,40,2,6198,90,20,19,3,1,1,30,339.08,0
5,0,41,0,2890,33,19,16,3,1,1,30,183.88,0
0,0,35,0,2178,50,5,21,1,1,1,15,145.265,0
1,0,26,1,6485,88,177,23,2,1,1,25,1077.695,0
15,0,38,0,4290,70,27,14,3,1,1,30,285.44,0
8,0,37,0,7123,126,376,38,2,1,1,25,2011.2,0
1,1,29,0,905,27,8,10,2,1,2,25,73.68,1
0,0,25,0,2330,46,16,18,3,1,1,30,164.52,0
14,0,40,2,8800,116,121,41,3,1,1,30,848.04,0
16,0,35,2,9098,119,124,45,3,1,1,30,892.8,0
17,0,41,3,7683,133,433,47,3,2,1,30,2137.84,0
6,0,38,1,4295,78,0,19,4,1,1,45,116.025,0
32,0,37,3,16240,246,0,82,2,1,1,25,729.445,0
0,0,32,2,6805,109,228,26,2,2,1,25,1395.505,0
4,0,35,0,4233,62,0,15,2,1,1,25,190.025,0
11,0,40,0,2863,52,7,23,2,1,2,25,156.325,0
14,0,36,0,2778,55,7,15,2,1,2,25,152.85,0
1,0,30,1,6895,101,152,24,2,1,1,25,1009.47,0
0,0,30,0,1625,10,278,3,3,1,1,30,1225.32,0
7,0,38,0,2623,65,13,34,2,1,1,25,169.145,0
9,0,38,2,3685,66,275,30,2,1,1,25,1548.32,0
3,0,25,1,1640,44,273,11,2,2,1,25,1220.57,0
2,0,37,0,1810,29,0,16,2,1,2,25,81.3,0
0,0,38,0,2345,32,163,13,2,1,1,25,874.94,0
10,0,34,0,4183,82,3,27,1,1,1,15,252.345,0
1,0,37,0,705,9,13,6,2,1,2,25,90.245,1
16,0,38,0,3775,55,33,30,3,1,2,30,280.4,1
0,0,33,0,0,0,0,0,2,1,2,25,0.0,0
7,0,39,1,3395,75,16,33,3,1,1,30,192.76,0
14,0,29,3,6588,147,41,49,2,2,1,25,475.03,0
2,0,38,0,10475,136,14,44,4,1,1,45,314.675,0
0,0,37,0,468,7,7,4,2,1,2,25,58.455,0
16,0,42,1,4330,85,7,29,3,1,1,30,193.48,0
0,0,36,0,1385,20,0,13,2,1,2,25,64.71,0
