Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
19,0,16,2,6518,139,81,39,2,2,1,25,664.065,0
15,0,14,1,9058,169,69,37,5,1,1,55,241.905,0
11,0,15,4,2978,43,27,16,3,1,1,30,228.84,0
5,0,8,2,4515,38,211,7,3,1,1,30,1026.12,0
6,1,8,2,1613,17,7,4,3,1,1,30,93.2,1
17,0,40,3,5275,87,33,34,3,1,1,30,346.48,0
9,0,41,0,1223,21,35,21,3,1,2,30,189.76,0
19,0,39,3,3358,76,387,41,3,1,1,30,1685.36,0
19,0,40,3,5103,82,29,52,1,1,1,15,444.675,0
12,0,40,3,3298,74,30,50,2,1,1,25,286.74,0
20,0,40,4,4680,98,60,45,3,1,1,30,431.12,0
13,0,40,3,3265,55,313,35,4,1,1,45,865.5,0
22,1,39,5,10020,137,172,60,3,1,1,30,1094.28,0
16,0,40,3,14678,185,28,61,3,1,1,30,706.52,0
16,0,40,4,5420,99,30,42,3,1,1,30,340.76,0
15,0,40,3,6823,111,35,29,3,1,1,30,417.36,0
18,0,40,0,3143,70,36,34,3,1,2,30,272.52,0
34,1,40,6,16045,241,82,49,3,2,1,30,979.44,0
13,0,40,4,4000,43,511,25,4,1,1,45,1378.575,0
18,0,39,3,16390,198,178,47,2,1,1,25,1547.46,0
12,0,39,4,7405,102,214,43,3,1,1,30,1156.28,0
9,0,39,0,1780,30,28,28,2,1,2,25,207.45,0
11,0,40,0,1615,30,41,25,3,1,2,30,229.8,0
9,1,39,0,905,16,28,17,2,1,2,25,167.445,1
12,0,39,3,8413,143,412,60,3,1,1,30,1990.24,0
16,0,39,4,12370,170,39,64,4,1,1,45,411.0,0
17,0,39,4,7623,91,136,54,2,2,1,25,959.13,0
32,1,35,0,1860,63,44,34,3,1,2,30,252.92,1
30,0,38,1,11340,109,29,59,5,1,1,55,215.235,0
22,0,38,4,6723,114,54,41,3,1,1,30,489.48,0
10,0,36,3,3745,38,28,31,3,1,1,30,263.32,0
18,1,37,0,3895,57,37,33,3,1,2,30,306.08,1
18,0,38,0,3173,60,62,48,4,1,2,45,235.825,1
9,0,38,0,1038,18,28,19,3,1,2,30,154.24,1
10,0,38,3,2573,41,28,23,4,1,1,45,135.35,0
12,0,35,4,7690,113,42,39,5,1,1,55,180.045,0
9,0,38,0,1533,23,37,21,4,1,2,45,131.4,1
9,0,38,4,1243,20,32,19,5,1,1,55,66.945,0
34,0,33,6,16980,254,28,97,2,2,1,25,901.53,0
15,0,36,6,7870,132,299,50,3,2,1,30,1516.08,0
11,0,38,3,4623,98,30,45,3,1,1,30,308.84,0
12,1,37,0,2570,60,66,37,4,1,2,45,230.75,1
15,0,38,3,3685,69,203,40,2,1,1,25,1082.43,0
13,0,29,4,2220,52,221,28,3,2,1,30,974.88,0
13,0,28,3,2473,55,58,85,5,1,1,55,124.92,0
20,0,29,0,1605,41,38,24,3,1,2,30,217.84,0
9,0,28,0,1730,26,49,20,4,1,2,45,166.4,0
19,0,27,3,2130,48,47,30,2,1,1,25,309.51,0
11,0,27,3,4130,77,36,40,3,1,1,30,312.28,0
11,0,20,3,2600,42,56,31,3,1,1,30,329.68,0
25,0,19,4,7298,157,113,59,2,2,1,25,843.975,0
21,0,17,3,9838,187,101,57,5,1,1,55,301.875,0
17,0,18,6,3758,61,59,36,3,2,1,30,388.76,0
11,0,11,4,5295,56,243,27,3,2,1,30,1186.04,0
12,1,11,4,2393,35,28,24,3,1,1,30,209.12,1
9,0,40,0,4075,67,7,4,3,1,1,30,193.68,0
5,0,41,0,305,6,7,2,3,1,2,30,40.44,0
11,0,39,0,2158,56,345,11,3,1,1,30,1468.56,0
11,0,40,0,3903,62,7,22,1,1,1,15,256.575,0
5,0,40,0,2098,54,7,20,2,1,1,25,128.34,0
12,0,40,0,3480,78,18,15,3,1,1,30,214.32,0
5,0,40,0,2065,35,271,5,3,1,1,30,1168.0,0
14,0,39,1,8820,117,130,30,3,1,1,30,877.48,0
8,0,40,0,13478,165,7,31,3,1,1,30,573.72,0
8,0,40,0,4220,79,7,12,3,1,1,30,199.96,0
7,0,40,1,5623,91,7,17,3,1,1,30,256.56,0
10,0,40,0,1943,50,7,4,3,1,2,30,107.72,0
26,0,40,2,14845,221,40,19,3,1,1,30,762.64,0
5,0,40,1,2800,23,469,9,3,1,1,30,1988.92,0
10,0,39,0,15190,178,136,17,2,1,1,25,1303.56,0
5,0,39,0,6205,82,172,13,3,1,1,30,939.48,0
5,0,39,0,580,10,7,2,2,1,2,25,58.05,0
5,0,40,0,415,10,7,2,3,1,2,30,45.0,0
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
5,0,39,0,7213,123,370,30,3,1,1,30,1773.44,0
8,0,39,0,11170,150,7,34,4,1,1,45,300.5,0
9,0,39,0,6423,71,94,24,2,1,1,25,715.23,0
24,0,35,0,660,43,7,4,3,1,2,30,56.12,1
22,0,38,7,10140,89,7,29,5,1,1,55,163.935,0
14,0,38,0,5523,94,12,11,2,1,1,25,306.765,1
5,0,36,1,2545,18,7,6,3,1,1,30,130.52,0
10,0,37,0,2695,37,7,3,3,1,2,30,137.28,1
10,0,38,0,1973,40,20,18,3,1,2,30,160.52,1
5,1,38,0,305,6,7,2,3,1,2,30,40.44,1
5,0,38,1,1373,21,7,2,4,1,1,45,52.35,0
5,0,35,0,6490,93,7,9,5,1,1,55,109.245,0
5,0,38,0,305,6,7,2,4,1,2,45,25.275,1
5,0,38,0,305,6,7,2,5,1,1,55,15.165,0
26,0,33,2,15780,234,7,67,2,1,1,25,752.13,0
7,0,36,2,6670,112,257,20,3,2,1,30,1299.28,0
5,0,38,0,3423,78,7,15,3,1,1,30,168.04,0
5,0,37,0,1370,40,24,7,3,1,2,30,152.4,0
7,0,38,0,2485,49,161,10,2,1,1,25,838.53,0
5,0,29,1,1020,32,179,2,3,2,1,30,758.08,0
5,0,28,0,1273,35,16,55,4,1,1,45,72.7,0
12,0,29,0,405,21,7,2,3,1,2,30,45.04,0
5,0,28,0,305,6,7,2,4,1,2,45,25.275,0
11,0,27,1,930,28,7,2,2,1,1,25,74.61,0
5,0,27,0,2930,57,7,10,3,1,1,30,147.48,0
5,0,20,1,1400,22,14,2,2,1,1,25,126.99,0
17,0,19,0,6098,137,71,29,2,2,1,25,600.075,0
13,0,17,0,8638,167,59,27,5,1,1,55,220.575,0
9,0,18,2,2558,41,17,6,3,1,1,30,171.96,0
5,0,11,1,4095,36,201,25,3,1,1,30,969.24,0
5,1,11,1,1193,15,7,2,3,1,1,30,76.32,1
13,0,41,2,4790,83,44,23,3,1,1,30,370.92,0
5,0,42,0,738,17,46,10,3,1,2,30,214.2,0
15,0,40,2,2873,72,398,30,3,1,1,30,1709.8,0
15,0,41,2,4618,78,40,41,1,1,1,15,478.28,0
8,0,41,2,2813,70,41,39,2,1,1,25,314.235,0
16,0,41,3,4195,94,71,34,3,1,1,30,455.56,0
9,0,41,2,2780,51,324,24,4,1,1,45,880.775,0
18,0,40,4,9535,133,183,49,3,1,1,30,1118.72,0
12,0,41,2,14193,181,39,50,3,1,1,30,730.96,0
12,0,41,3,4935,95,41,31,4,1,1,45,228.25,0
11,0,41,2,6338,107,46,18,3,1,1,30,441.8,0
14,1,41,0,2658,66,47,23,4,1,2,45,185.6,0
30,0,41,5,15560,237,93,38,3,1,1,30,1003.88,0
9,0,41,3,3515,39,522,14,4,1,1,45,1393.85,0
14,0,40,2,15905,194,189,36,3,1,1,30,1399.96,0
8,0,40,3,6920,98,225,32,4,1,1,45,737.95,0
5,0,40,0,1295,26,39,17,3,1,2,30,208.84,0
7,0,41,0,1130,26,52,14,3,1,2,30,254.24,0
5,0,40,0,420,12,39,6,3,1,2,30,173.28,1
8,0,40,2,7928,139,423,49,3,1,1,30,2014.68,0
12,0,40,3,11885,166,50,53,4,1,1,45,426.275,0
13,0,40,3,7138,87,147,43,3,1,1,30,877.0,0
28,1,36,0,1375,59,55,23,3,1,2,30,277.36,1
26,0,39,10,10855,105,40,48,5,2,1,55,224.4,0
18,0,39,3,6238,110,65,30,3,1,1,30,513.92,0
6,0,37,2,3260,34,39,20,4,1,1,45,179.85,0
14,0,38,0,3410,53,48,22,3,1,2,30,330.52,1
14,1,39,0,2688,56,73,37,4,1,2,45,251.1,1
5,0,39,0,553,14,39,8,3,1,2,30,178.68,1
6,0,39,2,2088,37,39,12,4,1,1,45,150.625,0
8,0,36,3,7205,109,53,28,5,1,1,55,189.21,0
5,0,39,0,1048,19,48,10,4,1,2,45,146.675,1
5,0,39,3,758,16,43,8,5,1,1,55,76.11,0
30,0,34,5,16495,250,39,86,2,2,1,25,929.025,0
11,0,37,5,7385,128,310,39,3,2,1,30,1540.52,0
7,0,39,2,4138,94,41,34,3,1,1,30,333.28,0
8,0,38,0,2085,56,77,26,4,1,2,45,246.025,0
11,0,39,2,3200,65,214,29,3,1,1,30,986.6,0
9,0,30,3,1735,48,232,17,3,2,1,30,999.32,0
9,0,29,2,1988,51,69,74,5,1,1,55,134.085,0
16,0,30,0,1120,37,49,13,3,1,2,30,242.28,0
5,0,29,0,1245,22,60,9,4,1,2,45,181.675,0
15,0,28,2,1645,44,58,19,2,1,1,25,337.005,0
7,0,28,2,3645,73,47,29,4,1,1,45,210.45,0
7,0,21,2,2115,38,67,20,3,1,1,30,354.12,0
21,0,20,3,6813,153,124,48,2,2,1,25,871.47,0
17,0,18,2,9353,183,112,46,5,1,1,55,311.04,0
13,0,19,5,3273,57,70,25,4,1,1,45,258.25,0
7,0,12,3,4810,52,254,16,3,1,1,30,1210.48,0
8,1,12,3,1908,31,39,13,3,1,1,30,233.56,1
13,0,39,0,4560,71,7,15,2,1,1,25,239.895,0
5,0,40,0,305,6,7,2,2,1,2,25,45.495,0
15,0,38,0,2643,60,334,22,2,1,1,25,1624.635,0
15,0,39,0,4388,66,7,33,1,1,1,15,283.47,0
8,0,39,0,2583,58,7,31,1,1,1,15,183.755,0
16,0,39,1,3965,82,7,26,3,1,1,30,189.88,0
9,0,39,0,2550,39,260,16,3,1,1,30,1143.56,0
18,0,38,2,9305,121,119,41,3,1,1,30,853.04,0
12,0,39,0,13963,169,7,42,3,1,1,30,593.28,0
12,0,39,1,4705,83,7,23,3,1,1,30,219.52,0
11,0,39,0,6108,95,7,10,2,1,1,25,310.635,0
14,1,39,0,2428,54,7,15,3,1,2,30,127.28,0
30,0,39,3,15330,225,29,30,3,1,1,30,738.2,0
9,0,39,1,3285,27,458,6,3,1,1,30,1964.48,0
14,0,38,0,15675,182,125,28,2,1,1,25,1276.065,0
8,0,38,1,6690,86,161,24,3,1,1,30,915.04,0
5,0,38,0,1065,14,7,9,2,1,2,25,80.055,0
7,0,39,0,900,14,7,6,2,1,2,25,72.63,0
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1
8,0,38,0,7698,127,359,41,2,1,1,25,1967.625,0
12,0,38,1,11655,154,7,45,3,1,1,30,500.36,0
13,0,38,1,6908,75,83,35,2,1,1,25,687.735,0
28,1,34,0,1145,47,7,15,2,1,2,25,85.14,1
26,0,37,8,10625,93,7,40,4,1,1,45,285.45,0
18,0,37,1,6008,98,7,22,2,1,1,25,306.27,1
6,0,35,0,3030,22,7,12,3,1,1,30,150.08,0
14,0,36,0,3180,41,7,14,3,1,2,30,156.84,1
14,0,37,0,2458,44,9,29,3,1,2,30,136.08,1
5,1,37,0,305,6,7,2,3,1,2,30,40.44,1
6,0,37,0,1858,25,7,4,3,1,1,30,103.32,0
8,0,34,1,6975,97,7,20,4,1,1,45,194.3,0
5,0,37,0,818,7,7,2,4,1,2,45,38.125,1
5,0,37,1,305,6,7,2,5,1,1,55,15.165,0
30,0,32,3,16265,238,7,78,2,1,1,25,774.135,0
11,0,35,3,7155,116,246,31,2,2,1,25,1434.195,0
7,0,37,0,3908,82,7,26,2,1,1,25,211.05,0
8,0,36,0,1855,44,13,18,3,1,2,30,127.96,0
11,0,37,0,2970,53,150,21,2,1,1,25,811.035,0
9,0,28,1,1505,36,168,9,2,2,1,25,825.345,0
9,0,27,0,1758,39,7,66,4,1,1,45,62.425,0
16,0,28,0,890,25,7,5,2,1,2,25,72.675,0
5,0,27,0,1015,10,7,2,4,1,2,45,43.125,0
15,0,26,0,1415,32,7,11,2,1,1,25,96.615,0
7,0,26,0,3415,61,7,21,3,1,1,30,167.04,0
7,0,19,0,1885,26,7,12,2,1,1,25,117.495,0
21,0,18,1,6583,141,60,40,1,2,1,15,699.82,0
17,0,16,0,9123,171,48,38,4,1,1,45,352.35,0
13,0,17,3,3043,45,7,17,3,1,1,30,151.52,0
7,0,10,1,4580,40,190,8,3,1,1,30,944.8,0
8,0,10,1,1678,19,7,5,3,1,1,30,95.88,1
15,0,40,1,4865,78,21,22,3,1,1,30,281.72,0
7,0,41,0,813,12,23,9,3,1,2,30,125.0,0
17,0,39,1,2948,67,375,29,3,1,1,30,1620.6,0
17,0,40,1,4693,73,17,40,1,1,1,15,355.63,0
10,0,40,1,2888,65,18,38,2,1,1,25,213.885,0
18,0,40,2,4270,89,48,33,3,1,1,30,366.36,0
11,0,40,1,2855,46,301,23,3,1,1,30,1320.04,0
20,0,39,3,9610,128,160,48,3,1,1,30,1029.52,0
14,0,40,1,14268,176,16,49,3,1,1,30,641.76,0
14,0,40,2,5010,90,18,30,3,1,1,30,276.0,0
13,0,40,1,6413,102,23,17,3,1,1,30,352.6,0
16,0,40,0,2733,61,24,22,3,1,2,30,207.76,0
32,1,40,4,15635,232,70,37,3,1,1,30,914.68,0
11,0,40,2,3590,34,499,13,3,1,1,30,2140.96,0
16,0,39,1,15980,189,166,35,2,1,1,25,1474.605,0
10,0,39,2,6995,93,202,31,3,1,1,30,1091.52,0
7,0,39,0,1370,21,16,16,2,1,2,25,134.595,0
9,0,40,0,1205,21,29,13,3,1,2,30,165.04,0
7,0,39,0,495,7,16,5,2,1,2,25,94.59,1
10,0,39,1,8003,134,400,48,3,1,1,30,1925.48,0
14,0,39,2,11960,161,27,52,4,1,1,45,370.525,0
15,0,39,2,7213,82,124,42,2,1,1,25,886.275,0
30,1,35,0,1450,54,32,22,3,1,2,30,188.16,1
28,0,38,9,10930,100,17,47,5,1,1,55,190.95,0
20,0,38,2,6313,105,42,29,2,1,1,25,477.81,0
8,0,36,1,3335,29,16,19,3,1,1,30,198.56,0
16,1,37,0,3485,48,25,21,3,1,2,30,241.32,1
16,1,38,0,2763,51,50,36,4,1,2,45,195.35,1
7,0,38,0,628,9,16,7,3,1,2,30,89.48,1
8,0,38,1,2163,32,16,11,4,1,1,45,94.875,0
10,0,35,2,7280,104,30,27,5,1,1,55,155.76,0
7,0,38,0,1123,14,25,9,4,1,2,45,90.925,1
7,0,38,2,833,11,20,7,5,1,1,55,42.66,0
32,0,33,4,16570,245,16,85,2,2,1,25,828.675,0
13,0,36,4,7460,123,287,38,3,2,1,30,1451.32,0
9,0,38,1,4213,89,18,33,3,1,1,30,244.08,0
10,0,37,0,2160,51,54,25,3,1,2,30,304.44,0
13,0,38,1,3275,60,191,28,2,1,1,25,1009.575,0
11,0,29,2,1810,43,209,16,3,2,1,30,910.12,0
11,0,28,1,2063,46,46,73,5,1,1,55,100.635,0
18,0,29,0,1195,32,26,12,3,1,2,30,153.08,0
7,0,28,0,1320,17,37,8,4,1,2,45,125.925,0
17,0,27,1,1720,39,35,18,2,1,1,25,236.655,0
9,0,27,1,3720,68,24,28,3,1,1,30,247.52,0
9,0,20,1,2190,33,44,19,3,1,1,30,264.92,0
23,0,19,2,6887,148,101,47,2,2,1,25,771.075,0
19,0,17,1,9427,178,89,45,5,1,1,55,277.575,0
15,0,18,4,3347,52,47,24,3,1,1,30,323.96,0
9,0,11,2,4885,47,231,15,3,1,1,30,1121.28,0
10,1,11,2,1982,26,16,12,3,1,1,30,144.32,1
11,0,40,1,4485,76,3,16,3,1,1,30,194.44,0
3,0,41,0,433,10,5,3,3,1,2,30,37.72,0
13,0,39,1,2568,65,357,23,3,1,1,30,1533.32,0
13,0,40,1,4313,71,0,34,1,1,1,15,241.12,0
6,0,40,1,2508,63,0,32,2,1,1,25,115.695,0
14,0,40,2,3890,87,30,27,3,1,1,30,279.08,0
7,0,40,1,2475,44,283,17,3,1,1,30,1232.76,0
16,0,39,3,9230,126,142,42,3,1,1,30,942.24,0
10,0,40,1,13888,174,0,43,3,1,1,30,562.48,0
10,0,40,2,4630,88,0,24,3,1,1,30,188.72,0
9,0,40,1,6033,100,5,11,3,1,1,30,265.32,0
12,1,40,0,2353,59,6,16,3,1,2,30,120.48,0
28,0,40,4,15255,230,52,31,3,1,1,30,827.4,0
7,0,40,2,3210,32,481,7,3,1,1,30,2053.68,0
12,0,39,1,15600,187,148,29,2,1,1,25,1376.415,0
6,0,39,2,6615,91,184,25,3,1,1,30,1004.24,0
3,0,39,0,990,19,0,10,2,1,2,25,45.405,0
5,0,40,0,825,19,11,7,3,1,2,30,77.76,0
0,0,39,0,0,0,0,0,2,1,2,25,0.0,1
6,0,39,1,7623,132,382,42,3,1,1,30,1838.2,0
10,0,39,2,11580,159,9,46,4,1,1,45,315.975,0
11,0,39,2,6833,80,106,36,2,1,1,25,788.085,0
26,1,35,0,1070,52,14,16,3,1,2,30,100.88,1
24,0,38,9,10550,98,0,41,5,1,1,55,159.72,0
16,0,38,2,5933,103,24,23,2,1,1,25,379.62,0
4,0,36,1,2955,27,0,13,3,1,1,30,119.28,0
12,0,37,0,3105,46,7,15,3,1,2,30,154.04,1
12,0,38,0,2383,49,32,30,4,1,2,45,140.8,1
3,0,38,0,248,7,0,1,3,1,2,30,10.2,1
4,0,38,1,1783,30,0,5,4,1,1,45,45.325,0
6,0,35,2,6900,102,12,21,5,1,1,55,123.03,0
3,0,38,0,743,12,7,3,4,1,2,45,36.375,1
3,0,38,2,453,9,2,1,5,1,1,55,9.93,0
28,0,33,4,16190,243,0,79,2,2,1,25,739.485,0
9,0,36,4,7080,121,269,32,3,2,1,30,1364.04,0
5,0,38,1,3833,87,0,27,3,1,1,30,156.8,0
6,0,37,0,1780,49,36,19,3,1,2,30,217.16,0
9,0,38,1,2895,58,173,22,2,1,1,25,911.385,0
7,0,29,2,1430,41,191,10,3,2,1,30,822.84,0
7,0,28,1,1683,44,28,67,5,1,1,55,67.905,0
14,0,29,0,815,30,8,6,3,1,2,30,65.8,0
3,0,28,0,940,15,19,2,4,1,2,45,71.375,0
13,0,27,1,1340,37,17,12,2,1,1,25,138.465,0
5,0,27,1,3340,66,6,22,3,1,1,30,160.24,0
5,0,20,1,1810,31,26,13,3,1,1,30,177.64,0
19,0,19,2,6507,146,83,41,2,2,1,25,672.885,0
15,0,17,1,9047,176,71,39,5,1,1,55,244.845,0
11,0,18,4,2967,50,29,18,3,1,1,30,236.68,0
5,0,11,2,4505,45,213,9,3,1,1,30,1034.0,0
6,1,11,2,1602,24,0,6,3,1,1,30,65.04,1
11,0,35,0,4675,71,4,18,2,1,1,25,231.57,0
3,0,36,0,623,5,6,5,2,1,2,25,55.26,0
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,0
13,0,35,0,4503,66,0,36,1,1,1,15,251.295,0
6,0,35,0,2698,58,1,34,1,1,1,15,157.08,0
14,0,35,1,4080,82,31,29,3,1,1,30,290.48,0
7,0,35,0,2665,39,284,19,3,1,1,30,1244.16,0
16,0,34,2,9420,121,143,44,3,1,1,30,953.64,0
10,0,35,0,14078,169,0,45,3,1,1,30,569.88,0
10,0,35,1,4820,83,1,26,3,1,1,30,200.12,0
9,0,35,0,6223,95,6,13,2,1,1,25,311.31,0
12,0,35,0,2543,54,7,18,3,1,2,30,131.88,0
28,0,35,3,15445,225,53,33,3,1,1,30,838.8,0
7,0,35,1,3400,27,482,9,3,1,1,30,2065.08,0
12,0,34,0,15790,182,149,31,2,1,1,25,1389.24,0
6,0,34,1,6805,86,185,27,3,1,1,30,1015.64,0
3,0,34,0,1180,14,0,12,2,1,2,25,53.73,0
5,0,35,0,1015,14,12,9,2,1,2,25,100.305,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
6,0,34,0,7813,127,383,44,2,1,1,25,2080.8,0
10,0,34,1,11770,154,10,48,3,1,1,30,516.96,0
11,0,34,1,7023,75,107,38,2,1,1,25,800.91,0
26,1,30,0,1260,47,15,18,2,1,2,25,126.315,1
24,0,33,8,10740,93,0,43,4,1,1,45,270.825,0
16,0,33,1,6123,98,25,25,2,1,1,25,392.445,1
4,0,31,0,3145,22,0,15,3,1,1,30,126.68,0
12,1,32,0,3295,41,8,17,3,1,2,30,165.44,1
12,0,33,0,2573,44,33,32,3,1,2,30,236.68,1
3,0,33,0,438,2,0,3,3,1,2,30,17.6,1
4,0,33,0,1973,25,0,7,3,1,1,30,79.92,0
6,0,30,1,7090,97,13,23,4,1,1,45,212.175,0
3,0,33,0,933,7,8,5,4,1,2,45,43.5,1
3,0,33,1,643,4,3,3,5,1,1,55,14.205,0
28,0,28,3,16380,238,0,81,2,1,1,25,747.81,0
9,0,31,3,7270,116,270,34,2,2,1,25,1547.37,0
5,0,33,0,4023,82,1,29,2,1,1,25,189.225,0
6,0,32,0,1970,44,37,21,3,1,2,30,228.56,0
9,0,33,0,3085,53,174,24,2,1,1,25,924.21,0
7,0,24,1,1620,36,192,12,2,2,1,25,938.52,0
7,0,23,0,1873,39,29,69,4,1,1,45,120.3,0
14,0,24,0,1005,25,9,8,2,1,2,25,86.85,0
3,0,23,0,1130,10,20,4,4,1,2,45,78.5,0
13,0,22,0,1530,32,18,14,2,1,1,25,151.29,0
5,0,22,0,3530,61,7,24,3,1,1,30,171.64,0
5,0,15,0,2000,26,27,15,2,1,1,25,212.67,0
19,0,14,1,6697,141,84,43,1,2,1,15,838.09,0
15,0,12,0,9237,171,72,41,4,1,1,45,415.2,0
11,0,13,3,3157,45,30,20,3,1,1,30,248.08,0
5,0,6,1,4695,40,214,11,3,1,1,30,1045.4,0
6,0,6,1,1792,19,0,8,3,1,1,30,72.44,1
15,0,45,2,4675,83,20,20,3,1,1,30,270.32,0
7,0,46,0,623,17,22,7,3,1,2,30,113.6,0
17,0,44,2,2758,72,374,27,3,1,1,30,1609.2,0
17,0,45,2,4503,78,16,38,1,1,1,15,339.955,0
10,0,45,2,2698,70,17,36,2,1,1,25,201.06,0
18,0,45,3,4080,94,47,31,3,1,1,30,354.96,0
11,0,45,2,2665,51,300,21,4,1,1,45,817.9,0
20,0,44,4,9420,133,159,46,3,1,1,30,1018.12,0
14,0,45,2,14078,181,15,47,3,1,1,30,630.36,0
14,0,45,3,4820,95,17,28,4,1,1,45,165.375,0
13,0,45,2,6223,107,22,15,3,1,1,30,341.2,0
16,0,45,0,2543,66,23,20,4,1,2,45,122.725,0
32,0,45,5,15445,237,69,35,3,2,1,30,903.28,0
11,0,45,3,3400,39,498,11,4,1,1,45,1330.975,0
16,0,44,2,15790,194,165,33,3,1,1,30,1299.36,0
10,0,44,3,6805,98,201,29,4,1,1,45,675.075,0
7,0,44,0,1180,26,15,14,3,1,2,30,108.24,0
9,0,45,0,1015,26,28,11,3,1,2,30,153.64,0
7,0,44,0,305,12,15,3,3,1,2,30,72.68,1
10,0,44,2,7813,139,399,46,3,1,1,30,1914.08,0
14,0,44,3,11770,166,26,50,4,1,1,45,363.4,0
15,0,44,3,7023,87,123,40,3,1,1,30,776.4,0
30,1,40,0,1260,59,31,20,3,1,2,30,176.76,1
28,0,43,10,10740,105,16,45,5,2,1,55,186.675,0
20,0,43,3,6123,110,41,27,3,1,1,30,413.32,0
8,0,41,2,3145,34,15,17,4,1,1,45,116.975,0
16,1,42,0,3295,53,24,19,3,1,2,30,229.92,1
16,1,43,0,2573,56,49,34,4,1,2,45,188.225,1
7,0,43,0,438,14,15,5,3,1,2,30,78.08,1
8,0,43,2,1973,37,15,9,4,1,1,45,87.75,0
10,0,40,3,7090,109,29,25,5,1,1,55,151.485,0
7,0,43,0,933,19,24,7,4,1,2,45,83.8,1
7,0,43,3,643,16,19,5,5,1,1,55,38.385,0
32,0,38,5,16380,250,15,83,2,2,1,25,815.85,0
13,0,41,5,7270,128,286,36,3,2,1,30,1439.92,0
9,0,43,2,4023,94,17,31,3,1,1,30,232.68,0
10,0,42,0,1970,56,53,23,4,1,2,45,183.15,0
13,0,43,2,3085,65,190,26,3,1,1,30,886.0,0
11,0,34,3,1620,48,208,14,3,2,1,30,898.72,0
11,0,33,2,1873,51,45,71,5,1,1,55,96.36,0
18,0,34,0,1005,37,25,10,3,1,2,30,141.68,0
7,0,33,0,1130,22,36,6,4,1,2,45,118.8,0
17,0,32,2,1530,44,34,16,2,1,1,25,223.83,0
9,0,32,2,3530,73,23,26,4,1,1,45,147.575,0
9,0,25,2,2000,38,43,17,3,1,1,30,253.52,0
23,0,24,3,6697,153,100,45,2,2,1,25,758.25,0
19,0,22,2,9237,183,88,43,5,1,1,55,273.3,0
15,0,23,5,3157,57,46,22,4,1,1,45,195.35,0
9,0,16,3,4695,52,230,13,3,1,1,30,1109.88,0
10,0,16,3,1792,31,15,10,3,1,1,30,132.92,1
19,0,41,2,5385,88,37,19,3,1,1,30,366.92,0
11,0,42,0,1333,22,22,6,3,1,2,30,142.2,0
21,0,40,2,3468,77,374,26,3,1,1,30,1637.8,0
21,0,41,2,5213,83,16,37,1,1,1,15,379.28,0
14,0,41,2,3408,75,17,35,2,1,1,25,233.235,0
22,0,41,3,4790,99,47,30,3,1,1,30,383.56,0
15,0,41,2,3375,56,300,20,4,1,1,45,835.775,0
24,0,40,4,10130,138,159,45,3,1,1,30,1046.72,0
18,0,41,2,14788,186,15,46,3,1,1,30,658.96,0
18,0,41,3,5530,100,17,27,4,1,1,45,183.25,0
17,0,41,2,6933,112,22,14,3,1,1,30,369.8,0
20,0,41,0,3253,71,23,19,4,1,2,45,140.6,0
36,0,41,5,16155,242,69,34,3,2,1,30,931.88,0
15,0,41,3,4110,44,498,10,4,1,1,45,1348.85,0
20,0,40,2,16500,199,165,32,2,1,1,25,1493.955,0
14,0,40,3,7515,103,201,28,3,1,1,30,1108.72,0
11,0,40,0,1890,31,15,13,2,1,2,25,153.945,0
13,0,41,0,1725,31,28,10,3,1,2,30,182.24,0
11,0,40,0,1015,17,15,2,3,1,2,30,101.28,1
14,0,40,2,8523,144,399,45,3,1,1,30,1942.68,0
18,0,40,3,12480,171,26,49,4,1,1,45,381.275,0
19,0,40,3,7733,92,123,39,2,1,1,25,905.625,0
34,1,36,0,1970,64,31,19,3,2,2,30,205.36,1
32,0,39,10,11450,110,16,44,5,1,1,55,197.4,0
24,0,39,3,6833,115,41,26,3,1,1,30,441.92,0
12,0,37,2,3855,39,15,16,3,1,1,30,215.76,0
20,1,38,0,4005,58,24,18,3,1,2,30,258.52,1
20,1,39,0,3283,61,49,33,4,1,2,45,206.1,1
11,0,39,0,1148,19,15,4,3,1,2,30,106.68,1
12,0,39,2,2683,42,15,8,4,1,1,45,105.625,0
14,0,36,3,7800,114,29,24,5,1,1,55,162.21,0
11,0,39,0,1643,24,24,6,4,1,2,45,101.675,1
11,0,39,3,1353,21,19,4,5,1,1,55,49.11,0
36,0,34,5,17090,255,15,82,2,2,1,25,848.025,0
17,0,37,5,7980,133,286,35,3,2,1,30,1468.52,0
13,0,39,2,4733,99,17,30,3,1,1,30,261.28,0
14,0,38,0,2680,61,53,22,4,1,2,45,201.025,0
17,0,39,2,3795,70,190,25,2,1,1,25,1028.925,0
15,0,30,3,2330,53,208,13,3,2,1,30,927.32,0
15,0,29,2,2583,56,45,70,5,1,1,55,107.085,0
22,1,30,0,1715,42,25,9,3,1,2,30,170.28,1
11,0,29,0,1840,27,36,5,4,1,2,45,136.675,0
