Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
11,0,38,1,5813,91,14,17,3,1,1,30,281.92,0
20,0,37,6,10920,104,12,48,4,1,1,45,281.8,0
13,0,16,1,9237,177,72,44,5,1,1,55,276.03,0
19,0,32,3,8110,114,148,37,3,1,1,30,895.52,0
0,0,35,0,825,16,17,16,2,1,2,25,105.32,0
0,0,31,0,5108,80,0,4,2,1,1,25,231.34,0
0,0,36,1,4825,79,0,23,3,1,1,30,203.36,0
0,0,7,0,6160,113,249,36,2,2,1,25,1392.85,0
13,0,40,1,7183,123,297,42,2,1,1,25,1782.16,0
8,0,39,2,3125,33,391,11,3,1,1,30,1653.88,0
2,0,38,1,6833,90,11,23,3,1,1,30,313.32,0
2,0,23,0,510,33,0,14,2,1,2,25,25.595,0
28,0,36,3,15435,227,33,33,3,1,1,30,839.6,0
7,1,34,0,1923,60,31,30,2,1,2,25,215.195,0
0,0,36,0,1040,22,13,18,3,1,2,30,90.04,0
12,0,37,3,6873,66,111,39,2,1,1,25,770.19,0
17,0,29,0,1160,40,31,17,2,1,2,25,179.9,1
15,0,39,3,5710,91,23,24,5,1,1,55,120.065,0
2,0,35,0,1350,31,36,73,5,1,1,55,82.875,0
21,0,38,4,9650,177,134,58,3,1,1,30,958.76,0
4,0,33,0,4783,78,0,23,2,1,1,25,210.735,0
0,0,33,0,625,8,13,6,2,1,2,25,77.05,0
8,0,14,1,1643,29,8,12,3,1,1,30,101.92,0
5,0,35,0,1898,33,7,8,3,1,1,30,95.92,0
1,0,25,0,3235,61,2,24,3,1,1,30,141.2,0
10,0,44,1,3665,84,15,26,3,1,1,30,201.28,0
0,0,27,0,4200,64,0,18,3,1,1,30,165.16,0
11,0,35,0,2975,58,354,24,2,1,1,25,1719.56,0
6,0,39,0,13760,165,0,45,3,1,1,30,552.56,0
0,0,32,0,1280,34,38,13,3,1,2,30,207.08,0
0,0,14,1,3130,47,176,19,3,1,1,30,874.32,0
16,0,37,4,7040,109,21,23,5,1,1,55,141.945,0
5,0,35,0,655,11,7,7,2,1,2,25,64.335,1
14,0,18,1,8928,178,85,45,5,1,1,55,283.955,0
17,0,41,2,9650,127,146,44,3,1,1,30,1000.72,0
7,0,36,1,2845,39,7,16,3,1,1,30,144.36,0
12,0,41,0,2495,53,257,21,3,1,1,30,1177.2,0
28,1,38,0,1260,55,28,18,3,1,2,30,172.84,1
2,0,34,0,2713,59,0,16,3,1,1,30,112.52,0
2,0,41,0,283,6,1,6,4,1,2,45,12.175,1
18,1,36,0,4203,71,27,35,2,1,1,25,300.375,1
7,0,25,0,1305,30,29,13,2,1,1,25,188.965,0
5,1,35,0,7858,124,392,45,2,1,1,25,2090.645,0
13,0,36,1,9983,120,141,44,3,1,1,30,929.48,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
6,0,10,0,6192,130,90,41,1,2,1,15,754.77,0
11,0,34,0,2353,51,366,19,2,1,1,25,1644.16,0
8,0,29,2,2065,52,187,18,2,2,1,25,922.93,0
12,0,36,0,2570,45,56,18,3,1,2,30,306.56,0
5,0,37,1,6983,126,273,41,2,1,1,25,1550.01,0
0,0,33,0,6288,83,0,12,3,1,1,30,262.6,0
0,1,36,0,5823,97,4,18,2,1,1,25,301.21,0
0,0,12,1,2220,31,23,16,3,1,1,30,165.44,0
8,0,37,0,1890,51,376,22,4,1,1,45,1079.75,0
6,0,35,0,1295,31,20,16,3,1,2,30,159.28,0
0,0,36,0,1375,19,4,6,3,1,2,30,63.04,0
6,0,41,0,3023,76,13,33,3,1,1,30,163.44,0
8,0,37,0,2093,58,347,9,2,1,1,25,1707.85,0
5,0,34,0,1593,34,17,15,3,1,2,30,134.08,1
6,0,35,0,2373,56,369,21,2,1,1,25,1675.485,0
10,0,37,2,6985,74,110,39,2,1,1,25,780.985,0
7,0,34,0,485,9,13,3,3,1,2,30,69.36,0
1,0,34,0,1095,15,10,2,2,1,2,25,91.505,0
7,0,38,1,4205,78,16,26,3,1,1,30,243.36,0
1,0,33,1,6633,115,263,43,2,2,1,25,1504.105,0
21,0,38,4,4930,94,53,32,3,1,1,30,427.36,0
16,0,42,2,11865,165,22,53,4,1,1,45,343.525,0
7,0,38,0,1993,50,23,23,3,1,2,30,177.48,0
12,0,14,2,4955,50,224,14,3,1,1,30,1127.56,0
8,0,37,1,1415,36,26,20,3,1,1,30,150.64,0
2,0,32,0,2880,53,0,18,3,1,1,30,114.12,0
5,0,38,1,2495,37,6,14,4,1,1,45,77.175,0
3,0,34,0,3570,77,29,29,3,1,1,30,277.96,0
0,0,30,0,3460,66,0,7,3,1,1,30,144.4,0
8,0,37,0,2980,30,0,10,4,1,2,45,94.1,0
0,0,34,0,7303,127,367,48,2,1,1,25,2034.045,0
8,0,41,1,4270,85,17,33,3,1,1,30,220.72,0
0,0,38,0,0,0,0,0,2,1,2,25,0.0,1
6,0,36,2,6945,117,250,37,3,1,1,30,1308.0,0
5,0,37,0,4065,64,0,12,2,1,1,25,194.895,0
10,0,14,0,6158,133,76,40,1,2,1,15,741.55,0
1,0,34,0,2585,33,2,21,3,1,2,30,112.2,0
16,0,38,2,3480,49,37,22,4,1,1,45,178.4,0
8,0,41,1,3360,39,395,15,2,1,1,25,1729.845,0
13,0,41,2,6788,110,244,37,2,2,1,25,1403.105,0
5,0,35,1,3335,26,480,12,3,1,1,30,2074.04,0
2,0,33,0,2140,39,31,19,3,1,2,30,216.4,0
4,0,35,1,7698,122,382,46,2,1,1,25,2090.41,0
0,0,20,0,1015,20,11,13,2,1,1,25,90.79,0
8,0,37,2,6958,83,6,20,4,1,1,45,182.05,0
5,0,39,1,4708,96,5,29,2,1,1,25,236.685,0
3,0,37,1,6595,95,17,23,5,1,1,55,121.595,0
0,0,35,0,698,18,14,6,2,1,2,25,90.785,0
0,0,37,0,0,0,6,0,2,1,2,25,41.54,1
10,0,37,2,9658,124,138,40,3,1,1,30,929.2,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,1
0,1,35,0,0,0,0,0,5,1,1,55,0.0,1
0,0,23,0,625,8,1,4,4,1,2,45,18.2,1
7,0,37,0,1333,22,7,9,3,1,2,30,77.56,1
0,0,32,0,3400,18,173,3,2,1,1,25,910.755,0
1,0,34,0,5503,86,7,13,2,1,1,25,281.195,0
0,0,36,0,3855,59,0,22,2,1,1,25,185.39,0
12,0,42,1,2535,44,266,21,3,1,1,30,1207.76,0
6,0,35,1,1905,50,183,19,2,1,1,25,937.565,0
0,0,34,0,828,13,0,8,2,1,1,25,37.585,0
29,1,37,0,1025,51,21,17,2,1,2,25,142.895,1
2,0,37,0,7520,116,347,24,3,1,1,30,1629.88,0
5,0,25,0,1520,31,18,21,2,1,1,25,143.895,0
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1
0,0,37,0,0,0,2,0,2,1,2,25,10.5,0
14,0,36,2,8795,120,125,44,3,1,1,30,883.52,0
0,0,37,0,3325,68,0,24,1,1,1,15,201.825,0
13,0,17,0,6092,136,82,38,3,1,1,30,605.2,0
15,0,35,0,1590,39,21,18,3,1,2,30,148.44,0
3,0,35,0,2465,32,7,15,2,1,2,25,147.08,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,0
0,1,39,0,1528,46,7,22,3,1,2,30,82.88,1
2,0,33,0,6255,76,138,24,3,1,1,30,836.56,0
15,0,35,0,5080,98,19,25,2,1,1,25,336.85,0
1,0,33,0,4203,66,0,37,1,1,1,15,242.02,0
4,0,38,0,1338,30,28,20,2,1,2,25,182.375,1
1,1,33,0,2768,60,0,30,1,1,1,15,169.75,1
12,0,37,1,13685,177,7,45,4,1,1,45,380.175,0
3,0,35,1,3210,67,18,30,3,1,1,30,193.2,0
7,0,35,0,2353,53,0,35,2,1,1,25,114.14,0
12,0,39,0,2740,46,7,6,2,1,2,25,156.55,1
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1
6,0,36,0,303,7,6,3,3,1,2,30,38.24,1
25,0,29,3,16100,240,5,82,2,1,1,25,817.395,0
0,0,35,0,3945,76,0,18,2,1,1,25,180.51,1
5,0,37,0,15768,176,147,24,2,1,1,25,1340.94,0
0,0,33,0,845,14,16,9,4,1,2,45,62.35,0
12,0,43,2,7965,89,171,46,3,1,1,30,1018.48,0
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0
0,0,25,0,600,1,26,1,2,1,2,25,143.43,0
7,0,33,0,3900,74,0,21,3,1,1,30,156.64,0
23,1,33,0,1055,43,24,17,3,1,2,30,133.28,1
9,0,36,0,1283,27,7,15,2,1,2,25,99.81,0
11,0,36,1,4408,76,7,33,2,1,1,25,237.45,0
9,0,39,0,3470,30,471,8,3,1,1,30,2040.48,0
0,0,10,0,1885,24,16,11,2,1,1,25,151.085,0
12,0,41,2,8513,121,147,40,3,1,1,30,927.08,0
0,0,37,0,3300,68,0,20,3,1,1,30,130.76,0
9,0,12,3,3103,37,8,13,3,1,1,30,166.48,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
0,0,11,0,2830,38,17,19,3,1,1,30,174.24,0
0,0,36,0,12008,143,0,42,3,1,1,30,463.16,0
6,0,10,1,2738,37,6,16,3,1,1,30,134.64,0
1,0,37,1,1025,21,20,10,2,1,1,25,146.535,0
10,0,36,5,7010,113,267,32,3,2,1,30,1356.28,0
10,0,39,1,6998,85,12,35,2,1,1,25,429.57,1
4,0,35,1,825,12,18,9,5,1,1,55,40.675,0
5,0,35,0,1075,19,18,10,2,1,2,25,140.15,0
9,0,36,2,6898,96,19,33,2,1,1,25,414.055,0
0,0,30,0,0,0,0,0,4,1,1,45,0.0,1
11,0,37,0,2220,50,208,22,2,1,1,25,1068.4,0
4,0,8,1,2353,29,0,7,3,1,1,30,94.88,0
10,0,42,3,6985,111,270,36,2,2,1,25,1524.79,0
6,0,35,0,3535,69,0,18,3,1,1,30,143.68,0
10,1,38,0,2690,56,370,21,2,1,1,25,1669.105,1
10,1,40,0,5513,96,11,21,2,1,1,25,303.36,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
11,0,41,0,2073,55,63,35,3,1,2,30,345.48,0
1,0,35,1,6515,85,159,25,3,1,1,30,926.32,0
12,0,41,3,5318,94,21,32,3,1,1,30,293.68,0
11,0,33,0,2385,46,36,25,3,1,2,30,236.88,0
7,0,36,3,6770,111,317,30,2,2,1,25,1702.4,0
25,0,30,5,16495,249,13,81,2,2,1,25,814.74,0
14,0,35,2,9885,127,167,40,3,1,1,30,1021.52,0
2,0,6,0,3955,27,5,14,3,1,1,30,187.64,1
0,0,39,0,0,0,0,0,3,1,2,30,0.0,1
9,0,39,1,3635,83,39,35,2,1,1,25,332.985,0
14,0,39,3,14868,225,70,33,2,1,1,25,912.875,0
0,0,34,0,0,0,0,0,4,1,2,45,0.0,1
7,0,33,0,1163,27,18,12,2,1,2,25,135.43,0
14,0,42,1,2378,62,41,49,1,1,1,15,334.025,0
12,0,45,1,3955,83,31,35,3,1,1,30,273.28,0
11,0,41,0,2783,74,13,21,3,1,1,30,159.48,0
2,0,32,1,4125,74,4,22,3,1,1,30,194.12,0
0,0,36,0,1260,14,0,7,3,1,1,30,50.24,0
10,0,42,3,7568,139,394,47,2,2,1,25,2071.6,0
0,0,12,1,2950,39,260,19,3,1,1,30,1139.76,0
21,0,28,3,1610,52,47,19,2,1,1,25,300.85,1
7,0,37,0,2793,63,17,33,2,1,1,25,201.785,0
0,0,34,0,1948,30,0,3,3,1,1,30,80.56,1
13,0,38,1,14880,177,11,45,3,1,1,30,658.2,0
12,0,42,2,4000,92,52,26,3,1,1,30,389.44,0
11,0,38,3,3630,76,34,28,3,1,1,30,286.72,0
33,0,40,8,15160,237,77,40,5,2,1,55,281.255,0
7,0,38,0,1913,37,27,27,3,1,2,30,184.6,1
2,0,32,0,1070,17,13,3,4,1,2,45,57.15,0
0,0,31,0,6205,93,0,12,2,1,1,25,280.29,0
28,0,39,6,10650,90,21,44,5,1,1,55,211.52,0
0,0,31,0,0,0,0,0,2,1,1,25,0.0,0
10,0,20,0,920,29,15,10,2,1,1,25,118.04,1
10,0,42,3,6985,73,120,39,3,1,1,30,775.96,0
0,0,26,0,620,10,0,4,2,1,2,25,28.455,1
15,0,43,2,4443,72,10,19,3,1,1,30,215.92,0
7,0,38,0,1298,21,41,17,3,1,2,30,210.44,0
0,0,33,0,1595,45,2,13,3,1,2,30,72.12,0
0,0,34,0,13,4,9,4,4,1,2,45,27.175,1
14,0,26,1,1570,40,46,13,2,1,1,25,275.95,0
5,0,36,0,13725,160,0,42,3,1,1,30,557.0,0
11,0,31,1,2353,45,36,32,3,1,1,30,231.52,0
18,0,21,0,6613,151,86,44,2,2,1,25,678.425,0
8,0,29,1,1555,34,27,15,2,1,1,25,189.03,0
0,0,29,0,0,0,0,0,4,1,2,45,0.0,0
0,0,31,0,0,0,0,0,2,1,2,25,0.0,0
4,0,36,0,4013,76,0,36,1,1,1,15,220.1,0
16,0,28,1,1410,40,37,11,3,1,1,30,204.4,0
7,0,40,2,465,24,12,4,4,1,1,45,45.875,0
0,0,28,0,915,25,0,9,2,1,1,25,38.32,0
7,0,37,1,6765,98,11,23,5,1,1,55,122.14,0
31,0,42,6,9758,167,123,53,3,2,1,30,888.32,0
0,0,33,0,6358,91,14,19,2,1,1,25,360.42,0
11,0,28,0,1830,42,17,15,3,1,2,30,134.72,0
6,0,26,0,690,19,1,3,2,1,2,25,37.695,0
1,0,34,0,435,6,0,4,2,1,2,25,21.335,1
3,1,36,0,10860,144,0,45,4,1,1,45,290.2,0
4,0,30,1,7280,76,90,31,2,1,1,25,709.45,0
0,0,25,0,1373,38,27,24,2,1,1,25,189.62,0
4,0,37,1,11170,148,11,48,4,1,1,45,312.225,0
20,0,38,4,7403,136,285,67,2,2,1,25,1696.625,0
7,0,35,0,13643,164,3,47,3,1,1,30,573.76,0
14,0,37,0,4213,68,8,35,1,1,1,15,303.41,0
15,0,40,2,8193,159,311,49,3,1,1,30,1539.76,0
19,0,38,2,4750,68,9,26,3,1,1,30,239.28,0
11,0,39,2,4255,71,17,25,5,1,1,55,98.145,0
0,1,34,0,658,7,2,9,4,1,2,45,21.1,1
4,0,38,2,2170,36,219,21,3,2,1,30,1036.76,0
13,0,28,3,1005,41,22,19,3,1,1,30,132.04,0
8,0,39,0,2508,65,344,29,2,1,1,25,1807.46,0
16,0,46,2,15930,191,147,29,2,1,1,25,1383.165,0
9,0,36,0,2233,52,30,15,3,1,1,30,203.72,0
10,0,39,0,2813,67,373,26,2,1,1,25,1717.5,0
3,0,40,0,1953,60,308,18,2,2,1,25,1562.695,0
8,0,35,1,6713,83,145,32,2,1,1,25,925.93,0
11,0,39,1,1285,22,36,14,4,1,1,45,125.075,0
8,1,36,0,2883,52,3,25,2,1,2,25,151.195,1
1,0,38,0,6513,75,107,28,2,1,1,25,770.725,0
6,0,44,0,10960,150,7,44,4,1,1,45,284.925,0
6,0,38,1,6803,78,114,42,2,1,1,25,796.535,0
28,0,35,4,15060,225,67,30,3,2,1,30,882.24,0
6,0,39,1,2308,51,267,21,3,1,1,30,1225.16,0
5,0,31,2,6985,74,106,39,3,1,1,30,709.68,0
15,0,40,3,3495,56,302,26,3,1,1,30,1346.12,0
7,0,34,3,7000,109,293,30,3,2,1,30,1468.64,0
13,0,34,1,4595,80,18,25,2,1,1,25,307.67,0
9,0,38,0,2013,57,288,21,2,2,1,25,1390.16,0
0,0,38,0,585,9,0,5,3,1,1,30,25.8,0
0,1,37,0,0,0,0,0,4,1,2,45,0.0,1
1,0,25,0,3220,62,1,21,2,1,1,25,143.135,0
21,0,39,1,9123,124,150,43,3,1,1,30,944.68,0
8,0,38,1,6613,89,105,25,3,1,1,30,683.24,0
0,0,12,0,1005,12,15,5,2,1,1,25,105.455,0
11,0,41,1,3843,89,33,40,3,1,1,30,273.28,0
7,0,36,3,7240,101,248,29,4,1,1,45,865.6,0
4,0,36,0,3843,79,0,30,2,1,1,25,177.2,0
8,0,39,1,6725,84,170,26,3,1,1,30,989.72,0
3,0,17,2,1813,30,29,19,3,1,1,30,199.28,0
5,0,38,1,6140,81,15,23,5,1,1,55,121.19,0
0,0,33,0,1263,32,0,14,3,1,2,30,51.76,0
18,0,35,2,15890,225,32,31,3,1,1,30,781.76,0
4,0,36,0,10470,136,0,38,4,1,1,45,272.65,0
29,0,38,2,16095,246,4,81,2,1,1,25,779.17,0
15,0,17,1,6540,142,81,44,2,2,1,25,684.785,0
11,0,35,1,2820,60,374,26,3,1,1,30,1613.72,0
9,0,20,2,2588,45,35,20,3,1,1,30,246.8,0
0,0,34,0,15920,175,131,27,2,1,1,25,1203.735,0
16,1,38,0,2588,50,41,27,2,1,2,25,308.225,1
10,0,43,2,7815,136,395,49,3,1,1,30,1939.88,0
17,0,41,0,1953,29,21,8,3,1,2,30,157.64,1
0,0,26,0,305,6,0,2,4,1,1,45,7.9,0
5,0,11,0,5575,55,188,15,2,1,1,25,1089.29,0
21,0,34,7,9580,167,149,60,3,2,1,30,994.56,0
18,0,40,3,14855,181,209,33,3,1,1,30,1330.48,0
11,0,41,1,4488,84,9,30,2,1,1,25,241.035,0
10,0,16,2,8170,164,75,47,5,1,1,55,263.615,0
0,0,31,0,5438,74,0,13,4,1,1,45,138.5,0
0,0,39,0,0,0,0,0,2,1,2,25,0.0,1
12,0,38,2,2798,68,361,32,3,1,1,30,1607.68,0
10,0,42,3,3380,38,491,17,3,1,1,30,2096.92,0
0,0,3,0,1868,22,0,26,3,1,1,30,74.72,0
0,0,37,0,11768,149,0,45,3,1,1,30,454.24,0
31,0,43,9,16372,247,71,41,5,2,1,55,280.26,0
2,0,37,0,2833,69,0,30,1,1,1,15,177.61,0
7,0,36,0,4038,78,5,31,2,1,1,25,203.65,0
15,0,40,1,7573,128,363,45,3,1,1,30,1606.08,0
25,1,34,0,9768,177,112,48,3,1,1,30,797.04,0
4,1,34,0,2303,49,284,21,2,1,1,25,1307.715,0
6,0,23,0,650,27,7,11,2,1,1,25,61.87,0
15,0,31,3,2120,44,39,33,4,1,1,45,134.275,0
12,0,29,3,1505,38,22,17,4,1,1,45,82.25,0
13,0,41,3,3390,50,28,22,3,1,1,30,269.28,0
5,0,36,2,3285,30,492,10,3,1,1,30,2091.72,0
7,0,37,0,193,6,0,2,2,1,2,25,8.645,0
0,0,14,0,1410,19,49,13,2,2,1,25,308.67,0
0,0,31,0,700,8,14,8,2,1,2,25,90.805,0
1,0,36,0,1765,44,169,20,3,1,1,30,777.44,0
0,0,37,0,164,5,7,3,4,1,2,45,25.125,1
3,0,32,0,5900,93,0,5,3,1,1,30,242.56,0
1,0,34,0,1255,22,183,10,2,2,1,25,894.37,0
5,0,39,0,1025,27,23,14,3,1,2,30,143.96,0
31,0,42,5,14890,216,29,37,3,1,1,30,764.76,0
19,0,33,2,6898,119,38,34,2,1,1,25,487.44,0
9,0,36,0,3008,67,9,30,2,1,1,25,177.42,0
11,0,34,0,1923,52,44,27,2,1,2,25,283.08,0
0,0,37,0,825,16,52,13,2,1,2,25,250.425,0
13,0,37,6,10190,100,14,46,5,1,1,55,171.465,0
0,0,34,0,4295,63,0,11,2,1,1,25,193.25,0
0,0,31,0,0,0,0,0,2,1,2,25,0.0,0
4,0,38,3,7248,116,336,43,3,1,1,30,1515.88,0
14,0,43,1,3520,74,20,22,3,1,1,30,225.04,0
6,0,38,0,663,10,15,4,3,1,2,30,77.88,0
2,0,39,0,6323,89,0,8,2,1,1,25,282.51,1
14,0,17,3,3318,54,48,32,1,1,1,15,412.46,0
4,0,36,0,5968,93,5,15,2,1,1,25,300.91,0
5,0,17,0,2468,40,7,18,3,1,1,30,121.8,0
0,0,38,0,1612,35,23,22,4,1,2,45,102.475,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
11,0,35,0,3508,73,12,30,2,1,1,25,193.635,0
10,0,11,1,5797,130,20,37,2,1,1,25,325.785,0
7,0,38,0,2253,46,397,21,3,1,1,30,1624.36,0
12,0,26,0,955,25,10,13,2,1,1,25,92.45,0
7,0,39,0,388,8,7,6,3,1,2,30,46.76,1
0,0,33,0,0,0,0,0,3,1,2,30,0.0,0
0,1,42,0,3583,79,0,26,3,1,2,30,144.76,0
18,0,43,1,14685,210,22,21,4,1,1,45,421.45,0
11,0,41,0,1943,52,16,18,3,1,2,30,139.36,1
10,0,16,1,9113,176,111,44,5,1,1,55,281.095,0
1,0,37,0,1208,15,7,12,2,1,1,25,91.12,0
2,0,32,1,1015,18,3,13,3,1,1,30,47.08,1
11,0,36,3,11135,151,29,48,4,1,1,45,370.125,0
5,0,39,0,2065,37,275,14,3,1,1,30,1227.6,0
12,1,40,0,2498,60,34,30,3,1,2,30,228.12,1
0,0,32,0,1215,21,0,6,3,1,2,30,49.64,0
13,0,42,7,9685,125,153,44,4,1,1,45,598.125,0
4,0,37,0,2393,58,375,21,2,1,1,25,1636.545,0
25,0,29,3,16245,231,0,77,2,1,1,25,732.57,0
9,0,38,0,2360,43,351,18,3,1,1,30,1533.2,0
16,0,25,3,4780,99,34,35,2,1,1,25,368.925,0
8,0,40,1,4890,81,15,25,1,1,1,15,343.775,0
7,0,39,2,6855,104,25,31,5,1,1,55,143.87,0
0,0,38,0,0,0,0,0,4,1,2,45,0.0,1
1,0,34,0,3240,66,9,15,3,1,1,30,170.8,0
0,0,34,0,335,5,6,9,2,1,2,25,47.34,0
10,0,29,1,1623,35,18,25,3,1,1,30,134.12,0
7,0,36,0,2688,61,325,23,2,1,1,25,1631.335,0
8,0,42,0,788,20,13,7,3,1,2,30,82.12,0
0,0,40,0,80,1,0,3,3,1,2,30,32.44,1
0,1,38,0,7253,126,419,45,3,1,1,30,1700.44,0
8,0,14,0,1512,23,0,1,2,1,1,25,71.52,0
16,0,37,2,6633,110,33,31,2,1,1,25,430.315,0
0,0,33,0,2293,19,1,4,3,1,1,30,97.36,0
0,0,24,0,1100,27,30,75,4,1,1,45,100.375,0
4,0,37,0,305,6,18,2,2,1,2,25,91.82,0
10,0,38,1,6880,97,19,27,5,1,1,55,143.08,0
6,0,39,1,6793,106,16,29,2,1,1,25,403.635,0
13,0,41,1,4480,80,16,25,3,1,1,30,258.6,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,22,0,600,4,0,2,2,1,2,25,28.46,0
5,0,39,0,433,8,15,7,3,1,2,30,77.76,0
0,0,34,0,5225,77,173,20,3,1,1,30,904.72,0
1,0,32,0,1135,40,195,14,2,2,1,25,945.535,0
11,0,27,0,2860,59,32,27,3,1,2,30,250.88,1
0,0,31,0,6508,94,180,26,2,1,1,25,1055.335,0
7,0,37,1,6718,79,110,41,2,1,1,25,800.98,0
8,0,37,2,6945,104,213,23,2,2,1,25,1331.04,0
1,0,25,0,2805,54,177,20,2,1,1,25,948.285,0
14,0,41,0,2533,55,10,18,3,1,2,30,139.48,0
11,0,38,3,6940,96,26,35,3,1,1,30,397.52,0
4,0,33,0,615,10,10,4,4,1,2,45,37.925,0
18,0,42,5,9595,83,53,44,4,1,1,45,362.275,0
12,0,43,1,3383,82,7,24,3,1,1,30,162.48,0
1,0,31,0,6213,90,29,13,2,1,1,25,430.525,1
5,0,35,0,3460,75,4,22,3,1,1,30,153.0,0
0,1,26,0,3958,74,0,23,2,1,1,25,178.47,1
5,0,34,1,7485,116,271,29,2,1,1,25,1551.03,0
0,0,26,0,1960,29,0,13,2,1,1,25,85.385,0
0,0,36,0,0,0,0,0,5,1,1,55,0.0,0
18,0,25,0,1130,35,21,9,2,1,2,25,155.585,1
13,0,17,0,6138,137,77,29,1,2,1,15,772.995,0
7,0,41,0,1173,22,11,8,3,1,2,30,86.2,0
5,0,36,0,6638,99,0,22,2,1,1,25,312.055,0
9,0,36,1,4285,77,9,25,3,1,1,30,209.32,0
7,0,34,1,9190,117,135,41,3,1,1,30,925.36,0
7,0,38,0,11375,144,0,46,3,1,1,30,503.4,0
4,0,29,0,765,11,27,5,2,1,2,25,157.575,0
8,0,38,1,6113,78,132,36,2,1,1,25,915.205,0
6,0,31,0,1973,45,1,6,2,1,1,25,92.535,0
16,0,40,4,9885,135,177,43,3,1,1,30,1045.96,0
5,0,35,1,6730,89,195,26,3,1,1,30,1054.84,0
15,0,43,1,2343,56,41,49,3,1,1,30,276.88,0
8,0,43,0,305,8,7,4,3,1,2,30,40.44,0
6,0,35,0,2778,62,1,32,1,1,1,15,169.975,0
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1
4,0,30,0,6408,75,115,38,2,1,1,25,770.55,0
0,1,38,0,6250,79,154,25,3,1,1,30,896.64,1
5,0,10,1,3927,37,202,12,3,1,1,30,1029.96,0
3,0,38,0,11228,149,0,44,3,1,1,30,457.44,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,27,0,0,0,0,0,4,1,2,45,0.0,1
11,0,17,0,8738,167,46,39,5,1,1,55,193.82,0
6,1,38,0,5888,99,7,7,2,1,1,25,304.965,1
7,0,35,0,3603,48,0,8,4,1,1,45,101.575,0
0,0,13,1,4015,35,214,9,3,1,1,30,1013.8,0
8,0,35,2,7115,121,259,40,2,2,1,25,1443.995,0
10,0,42,3,6100,82,166,29,3,1,1,30,918.72,0
5,0,33,0,3280,29,484,5,3,1,1,30,2069.8,0
0,0,30,0,2340,26,273,6,4,1,1,45,892.25,0
20,0,31,4,15480,225,48,36,3,1,1,30,814.88,0
7,0,37,1,2263,51,47,18,3,1,1,30,272.08,0
10,0,37,2,6985,114,273,34,3,1,1,30,1499.2,0
7,0,44,1,3570,80,33,36,3,1,1,30,279.68,0
6,0,38,0,3733,58,0,18,2,1,1,25,165.125,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,0
5,0,38,0,3070,26,493,8,3,1,1,30,2113.2,0
20,0,36,1,14935,221,38,35,3,1,1,30,792.32,0
1,0,34,0,6115,69,105,25,2,1,1,25,745.83,0
0,0,12,1,2223,33,25,16,3,1,1,30,187.92,0
9,0,32,1,6875,97,14,18,5,1,1,55,132.815,0
9,0,39,2,12880,163,16,49,4,1,1,45,381.1,0
10,0,39,1,11150,149,1,45,4,1,1,45,297.7,0
3,0,19,2,2960,54,367,25,3,1,1,30,1565.84,0
14,0,35,2,14790,183,18,48,3,1,1,30,667.04,0
19,0,30,3,15715,235,0,77,2,1,1,25,699.0,0
3,0,36,0,5618,93,7,21,2,1,1,25,277.73,1
0,0,31,0,0,0,0,0,2,1,2,25,0.0,1
9,0,42,1,3580,37,16,14,3,1,1,30,216.44,0
11,0,26,4,2250,34,33,22,3,1,1,30,233.28,0
8,0,37,4,8305,113,178,48,3,1,1,30,1029.36,0
0,0,11,0,1300,16,39,12,2,1,1,25,221.53,0
3,0,36,0,4095,79,0,23,2,1,1,25,180.74,0
0,0,32,0,0,0,0,0,3,1,2,30,0.0,1
24,0,38,5,12690,176,39,57,4,1,1,45,428.125,0
0,0,32,0,6158,79,108,34,2,1,1,25,807.175,0
27,0,34,10,9400,129,151,47,3,1,1,30,1003.48,0
0,0,33,0,2445,16,0,5,4,1,1,45,68.575,0
6,0,36,2,6990,88,11,21,5,1,1,55,114.12,0
6,0,36,1,6725,95,183,19,2,1,1,25,1074.09,0
21,0,37,4,10350,92,13,46,4,1,1,45,332.875,0
15,0,37,0,2988,51,399,25,3,1,1,30,1688.92,0
16,0,43,2,5980,112,27,31,3,1,1,30,357.88,0
4,0,35,2,7300,122,387,39,2,2,1,25,1964.525,0
6,0,28,0,3680,68,17,24,4,1,1,45,145.025,0
10,1,27,0,1300,34,12,15,3,1,2,30,87.4,1
0,0,34,0,4735,66,0,13,3,1,1,30,193.52,0
15,0,42,2,5823,101,27,25,2,1,1,25,392.49,0
